datetime,no,no2,pm1,pm10,pm2_5,pm4,serial_number
2021-12-27 11:00:00,3.78,25.22,1.9,7.26,3.69,5.35,DCC-AQ10
2021-12-27 12:00:00,4.16,25.64,1.83,6.29,3.45,4.89,DCC-AQ10
2021-12-27 13:00:00,5.56,25.23,2.09,6.52,3.59,4.88,DCC-AQ10
2021-12-27 14:00:00,12.78,38.12,2.33,7.69,3.9,5.37,DCC-AQ10
2021-12-27 15:00:00,18.5,37.96,3.57,9.43,5.24,6.7,DCC-AQ10
2021-12-27 16:00:00,13.78,32.0,5.05,11.29,7.26,9.14,DCC-AQ10
2021-12-27 17:00:00,31.54,37.95,6.75,14.57,9.57,11.94,DCC-AQ10
2021-12-27 18:00:00,22.63,35.01,9.73,18.72,12.81,15.35,DCC-AQ10
2021-12-27 19:00:00,13.26,28.32,9.23,16.31,11.63,13.63,DCC-AQ10
2021-12-27 20:00:00,16.05,31.39,9.98,15.89,11.93,13.41,DCC-AQ10
2021-12-27 21:00:00,94.05,66.7,18.27,26.15,20.93,23.0,DCC-AQ10
2021-12-27 22:00:00,108.77,59.52,22.16,32.05,25.48,28.03,DCC-AQ10
2021-12-27 23:00:00,46.48,46.52,14.66,23.99,17.73,20.12,DCC-AQ10
2021-12-28 00:00:00,42.61,44.73,12.42,17.87,14.74,16.61,DCC-AQ10
2021-12-28 01:00:00,32.84,38.94,12.86,17.87,14.81,16.28,DCC-AQ10
2021-12-28 02:00:00,3.84,22.58,11.92,16.92,13.9,15.56,DCC-AQ10
2021-12-28 03:00:00,2.03,16.31,10.34,15.58,12.39,14.23,DCC-AQ10
2021-12-28 04:00:00,6.19,23.81,9.58,12.03,10.74,11.58,DCC-AQ10
2021-12-28 05:00:00,25.71,30.81,5.6,6.63,5.99,6.29,DCC-AQ10
2021-12-28 06:00:00,99.96,48.39,2.52,3.78,2.94,3.35,DCC-AQ10
2021-12-28 07:00:00,80.62,43.9,2.42,3.91,2.81,3.1,DCC-AQ10
2021-12-28 08:00:00,63.65,38.16,3.09,4.12,3.39,3.65,DCC-AQ10
2021-12-28 09:00:00,64.81,39.36,4.06,5.09,4.36,4.64,DCC-AQ10
2021-12-28 10:00:00,47.83,33.01,10.37,12.62,11.83,12.21,DCC-AQ10
2021-12-28 11:00:00,43.02,33.29,6.2,7.82,6.82,7.32,DCC-AQ10
2021-12-28 12:00:00,33.71,33.36,5.34,6.6,5.75,6.09,DCC-AQ10
2021-12-28 13:00:00,35.03,39.56,4.41,5.5,4.72,5.04,DCC-AQ10
2021-12-28 14:00:00,44.09,39.81,6.12,7.2,6.47,6.75,DCC-AQ10
2021-12-28 15:00:00,37.65,41.89,6.73,8.17,7.13,7.45,DCC-AQ10
2021-12-28 16:00:00,35.15,43.42,9.38,11.28,9.9,10.29,DCC-AQ10
2021-12-28 17:00:00,44.71,46.38,9.94,12.32,10.65,11.18,DCC-AQ10
2021-12-28 18:00:00,44.01,51.05,15.69,18.84,16.75,17.5,DCC-AQ10
2021-12-28 19:00:00,37.4,50.3,26.08,29.52,27.44,28.35,DCC-AQ10
2021-12-28 20:00:00,78.28,56.54,35.6,41.11,37.35,38.5,DCC-AQ10
2021-12-28 21:00:00,198.77,57.96,34.22,39.36,35.86,37.07,DCC-AQ10
2021-12-28 22:00:00,242.25,64.81,49.26,55.35,51.43,52.9,DCC-AQ10
2021-12-28 23:00:00,264.86,66.4,60.82,67.77,63.35,64.95,DCC-AQ10
2021-12-29 00:00:00,88.94,48.34,38.0,42.97,39.87,41.18,DCC-AQ10
2021-12-29 01:00:00,57.27,46.48,16.67,19.53,17.63,18.24,DCC-AQ10
2021-12-29 02:00:00,3.25,21.58,6.88,10.46,8.21,9.24,DCC-AQ10
2021-12-29 03:00:00,1.38,8.08,2.99,6.61,4.7,6.05,DCC-AQ10
2021-12-29 04:00:00,1.77,11.78,1.36,3.55,2.22,2.9,DCC-AQ10
2021-12-29 05:00:00,2.43,15.18,0.32,1.24,0.57,0.83,DCC-AQ10
2021-12-29 06:00:00,2.1,12.58,0.11,0.38,0.17,0.21,DCC-AQ10
2021-12-29 07:00:00,3.98,16.38,0.39,0.92,0.51,0.66,DCC-AQ10
2021-12-29 08:00:00,6.97,12.35,0.28,1.27,0.5,0.71,DCC-AQ10
2021-12-29 09:00:00,6.1,11.26,1.45,5.33,2.88,4.06,DCC-AQ10
2021-12-29 10:00:00,7.49,15.08,3.36,11.74,6.79,9.6,DCC-AQ10
2021-12-29 11:00:00,11.82,19.4,4.52,15.01,9.19,13.02,DCC-AQ10
2021-12-29 12:00:00,14.43,21.43,5.73,20.5,12.04,17.3,DCC-AQ10
2021-12-29 13:00:00,20.86,26.35,5.72,21.52,12.17,17.74,DCC-AQ10
2021-12-29 14:00:00,24.63,30.47,5.11,18.52,10.66,15.35,DCC-AQ10
2021-12-29 15:00:00,19.27,26.52,4.77,17.47,9.77,14.03,DCC-AQ10
2021-12-29 16:00:00,15.2,31.53,5.27,17.43,10.13,14.29,DCC-AQ10
2021-12-29 17:00:00,13.92,30.36,6.62,16.95,10.92,14.61,DCC-AQ10
2021-12-29 18:00:00,25.32,36.68,6.74,17.47,11.11,14.82,DCC-AQ10
2021-12-29 19:00:00,24.25,38.04,6.59,17.11,11.13,15.05,DCC-AQ10
2021-12-29 20:00:00,8.03,24.66,5.98,15.22,10.05,13.42,DCC-AQ10
2021-12-29 21:00:00,8.75,20.78,5.17,11.1,8.1,10.41,DCC-AQ10
2021-12-29 22:00:00,7.24,18.86,4.25,7.65,6.02,7.14,DCC-AQ10
2021-12-29 23:00:00,9.96,19.51,2.55,4.21,3.45,4.03,DCC-AQ10
2021-12-30 00:00:00,14.45,21.74,1.81,3.49,2.56,3.08,DCC-AQ10
2021-12-30 01:00:00,12.78,20.15,0.96,2.07,1.37,1.67,DCC-AQ10
2021-12-30 02:00:00,11.84,17.82,0.56,1.11,0.77,0.98,DCC-AQ10
2021-12-30 03:00:00,11.46,13.3,0.37,1.03,0.52,0.72,DCC-AQ10
2021-12-30 04:00:00,9.26,11.13,0.29,0.86,0.43,0.62,DCC-AQ10
2021-12-30 05:00:00,10.5,11.43,0.23,0.82,0.4,0.64,DCC-AQ10
2021-12-30 06:00:00,14.34,19.99,0.28,1.14,0.55,0.85,DCC-AQ10
2021-12-30 07:00:00,15.57,27.79,0.58,2.15,1.06,1.42,DCC-AQ10
2021-12-30 08:00:00,14.61,27.16,0.74,2.02,1.13,1.48,DCC-AQ10
2021-12-30 09:00:00,14.57,27.38,0.83,2.41,1.22,1.55,DCC-AQ10
2021-12-30 10:00:00,20.39,31.72,1.03,2.21,1.49,1.87,DCC-AQ10
2021-12-30 11:00:00,35.75,41.08,0.9,1.96,1.27,1.68,DCC-AQ10
2021-12-30 12:00:00,28.24,38.96,1.02,2.52,1.34,1.61,DCC-AQ10
2021-12-30 13:00:00,24.79,47.93,1.38,3.69,1.99,2.64,DCC-AQ10
2021-12-30 14:00:00,11.87,32.27,2.36,4.43,3.05,3.82,DCC-AQ10
2021-12-30 15:00:00,12.45,48.61,4.33,6.47,5.01,5.63,DCC-AQ10
2021-12-30 16:00:00,62.99,74.06,8.15,11.78,9.55,10.62,DCC-AQ10
2021-12-30 17:00:00,19.55,60.45,6.96,9.26,7.83,8.44,DCC-AQ10
2021-12-30 18:00:00,20.17,52.7,10.93,12.9,11.85,12.46,DCC-AQ10
2021-12-30 19:00:00,18.15,45.43,13.93,15.75,14.79,15.34,DCC-AQ10
2021-12-30 20:00:00,6.9,19.55,3.56,5.35,4.07,4.53,DCC-AQ10
2021-12-30 21:00:00,8.17,17.64,2.77,4.02,3.27,3.72,DCC-AQ10
2021-12-30 22:00:00,4.34,9.85,1.92,3.89,2.64,3.2,DCC-AQ10
2021-12-30 23:00:00,5.1,10.21,1.94,4.43,3.01,3.87,DCC-AQ10
2021-12-31 00:00:00,3.88,9.08,1.83,4.42,2.9,3.66,DCC-AQ10
2021-12-31 01:00:00,1.79,6.26,3.59,10.22,6.55,8.83,DCC-AQ10
2021-12-31 02:00:00,1.64,4.11,3.58,10.02,6.56,8.71,DCC-AQ10
2021-12-31 03:00:00,3.27,7.38,2.8,7.42,4.97,6.56,DCC-AQ10
2021-12-31 04:00:00,1.63,4.09,2.71,7.45,4.96,6.58,DCC-AQ10
2021-12-31 05:00:00,2.35,7.24,4.23,12.27,7.97,10.87,DCC-AQ10
2021-12-31 06:00:00,9.56,16.87,4.66,12.61,8.5,11.22,DCC-AQ10
2021-12-31 07:00:00,11.65,22.82,3.72,10.0,6.74,8.92,DCC-AQ10
2021-12-31 08:00:00,10.5,23.14,3.33,9.78,6.29,8.58,DCC-AQ10
2021-12-31 09:00:00,11.88,14.87,3.39,10.48,6.54,8.97,DCC-AQ10
2021-12-31 10:00:00,10.68,19.7,3.72,11.44,7.32,10.18,DCC-AQ10
2021-12-31 11:00:00,11.51,23.11,3.71,12.34,7.41,10.41,DCC-AQ10
2021-12-31 12:00:00,10.55,22.08,3.96,13.03,7.82,10.74,DCC-AQ10
2021-12-31 13:00:00,16.87,27.39,4.45,14.12,8.64,11.93,DCC-AQ10
2021-12-31 14:00:00,7.41,21.55,4.45,13.43,8.58,11.75,DCC-AQ10
2021-12-31 15:00:00,11.69,23.19,4.61,13.44,8.56,11.57,DCC-AQ10
2021-12-31 16:00:00,18.11,29.64,4.71,12.89,8.47,11.46,DCC-AQ10
2021-12-31 17:00:00,8.9,24.85,4.16,9.8,6.69,8.66,DCC-AQ10
2021-12-31 18:00:00,16.16,34.15,6.69,15.49,10.59,13.84,DCC-AQ10
2021-12-31 19:00:00,7.43,17.85,7.15,15.95,11.07,14.31,DCC-AQ10
2021-12-31 20:00:00,5.49,16.89,6.35,11.13,8.62,10.37,DCC-AQ10
2021-12-31 21:00:00,3.66,15.32,6.19,9.99,8.09,9.32,DCC-AQ10
2021-12-31 22:00:00,3.58,13.41,3.35,4.41,3.81,4.2,DCC-AQ10
2021-12-31 23:00:00,2.39,10.0,2.61,4.56,3.26,3.98,DCC-AQ10
2022-01-01 00:00:00,3.07,13.6,6.48,12.74,9.04,11.28,DCC-AQ10
2022-01-01 01:00:00,2.96,12.46,8.63,21.58,14.25,19.09,DCC-AQ10
2022-01-01 02:00:00,2.1,8.01,7.31,25.29,13.91,20.09,DCC-AQ10
2022-01-01 03:00:00,1.9,5.65,7.31,27.08,14.62,21.24,DCC-AQ10
2022-01-01 04:00:00,1.52,5.62,8.1,29.25,16.22,23.35,DCC-AQ10
2022-01-01 05:00:00,1.41,4.62,7.04,23.6,13.74,19.49,DCC-AQ10
2022-01-01 06:00:00,1.39,4.88,8.19,27.81,16.39,23.37,DCC-AQ10
2022-01-01 07:00:00,8.76,14.02,6.64,19.98,12.72,17.48,DCC-AQ10
2022-01-01 08:00:00,1.74,4.99,6.59,21.23,13.01,17.98,DCC-AQ10
2022-01-01 09:00:00,2.43,5.9,6.14,22.23,12.86,18.52,DCC-AQ10
2022-01-01 10:00:00,3.81,10.16,7.12,25.45,14.8,20.93,DCC-AQ10
2022-01-01 11:00:00,2.88,7.25,7.07,24.83,14.45,20.46,DCC-AQ10
2022-01-01 12:00:00,7.03,14.48,6.34,22.89,13.3,19.02,DCC-AQ10
2022-01-01 13:00:00,9.19,19.43,6.1,22.12,12.79,18.31,DCC-AQ10
2022-01-01 14:00:00,7.47,15.61,5.58,19.91,11.7,16.77,DCC-AQ10
2022-01-01 15:00:00,10.91,17.69,5.78,20.52,11.98,17.15,DCC-AQ10
2022-01-01 16:00:00,6.31,12.74,6.06,19.5,11.9,16.6,DCC-AQ10
2022-01-01 17:00:00,7.98,16.93,6.03,17.98,11.47,15.84,DCC-AQ10
2022-01-01 18:00:00,22.4,25.46,6.19,18.06,11.37,15.36,DCC-AQ10
2022-01-01 19:00:00,12.36,22.98,5.86,16.21,10.41,14.13,DCC-AQ10
2022-01-01 20:00:00,7.26,17.08,5.64,17.21,10.11,14.04,DCC-AQ10
2022-01-01 21:00:00,2.93,14.76,6.26,18.14,11.08,15.3,DCC-AQ10
2022-01-01 22:00:00,2.24,9.87,6.12,18.43,11.09,15.35,DCC-AQ10
2022-01-01 23:00:00,3.64,12.73,5.77,18.08,10.81,15.11,DCC-AQ10
2022-01-02 00:00:00,3.22,10.32,4.75,16.8,9.88,14.33,DCC-AQ10
2022-01-02 01:00:00,0.88,8.27,5.12,18.24,10.41,15.08,DCC-AQ10
2022-01-02 02:00:00,0.75,4.89,4.23,16.4,9.23,13.63,DCC-AQ10
2022-01-02 03:00:00,0.75,4.82,3.14,11.69,6.83,10.05,DCC-AQ10
2022-01-02 04:00:00,0.43,3.07,2.73,11.3,6.16,9.16,DCC-AQ10
2022-01-02 05:00:00,1.2,4.06,2.77,12.61,6.57,10.11,DCC-AQ10
2022-01-02 06:00:00,1.46,3.99,2.53,11.35,6.06,9.41,DCC-AQ10
2022-01-02 07:00:00,7.94,11.63,2.31,9.35,5.32,8.03,DCC-AQ10
2022-01-02 08:00:00,4.49,7.47,2.2,10.04,5.17,7.9,DCC-AQ10
2022-01-02 09:00:00,5.95,12.88,2.33,10.11,5.47,8.46,DCC-AQ10
2022-01-02 10:00:00,5.3,11.24,2.44,9.75,5.42,8.04,DCC-AQ10
2022-01-02 11:00:00,6.41,13.1,1.42,4.44,2.71,3.69,DCC-AQ10
2022-01-02 12:00:00,8.85,12.18,1.56,5.3,2.86,4.01,DCC-AQ10
2022-01-02 13:00:00,14.09,22.97,1.76,7.66,3.7,5.36,DCC-AQ10
2022-01-02 14:00:00,10.34,15.94,2.35,10.15,5.09,7.48,DCC-AQ10
2022-01-02 15:00:00,14.73,24.31,2.72,8.4,5.07,6.95,DCC-AQ10
2022-01-02 16:00:00,14.32,20.83,2.94,9.21,5.48,7.67,DCC-AQ10
2022-01-02 17:00:00,9.93,18.34,3.89,12.86,7.54,10.75,DCC-AQ10
2022-01-02 18:00:00,14.38,18.6,4.89,15.6,9.32,13.16,DCC-AQ10
2022-01-02 19:00:00,9.38,16.75,4.95,14.06,8.81,11.96,DCC-AQ10
2022-01-02 20:00:00,10.7,19.68,5.08,15.55,9.26,12.74,DCC-AQ10
2022-01-02 21:00:00,8.95,13.7,4.59,15.14,8.79,12.42,DCC-AQ10
2022-01-02 22:00:00,8.09,15.37,4.67,16.53,9.28,13.34,DCC-AQ10
2022-01-02 23:00:00,8.94,12.34,4.4,15.36,8.8,12.54,DCC-AQ10
2022-01-03 00:00:00,2.68,6.5,4.01,14.17,8.15,11.53,DCC-AQ10
2022-01-03 01:00:00,2.07,5.29,3.79,14.09,8.06,11.72,DCC-AQ10
2022-01-03 02:00:00,1.21,4.37,3.55,13.62,7.65,11.22,DCC-AQ10
2022-01-03 03:00:00,1.56,2.49,3.64,14.8,7.95,11.59,DCC-AQ10
2022-01-03 04:00:00,0.3,1.11,3.24,13.48,7.17,10.62,DCC-AQ10
2022-01-03 05:00:00,1.54,4.13,3.37,14.36,7.5,11.16,DCC-AQ10
2022-01-03 06:00:00,2.62,6.35,3.42,14.99,7.73,11.49,DCC-AQ10
2022-01-03 07:00:00,12.89,14.71,3.76,15.85,8.3,12.23,DCC-AQ10
2022-01-03 08:00:00,5.43,9.74,3.56,13.7,7.72,11.35,DCC-AQ10
2022-01-03 09:00:00,7.95,9.54,3.67,14.9,7.99,11.93,DCC-AQ10
2022-01-03 10:00:00,7.14,9.24,3.25,13.1,7.09,10.42,DCC-AQ10
2022-01-03 11:00:00,11.05,16.2,3.02,10.85,6.24,8.89,DCC-AQ10
2022-01-03 12:00:00,8.61,14.25,3.6,13.94,7.66,11.24,DCC-AQ10
2022-01-03 13:00:00,21.18,30.23,3.65,13.75,7.37,10.59,DCC-AQ10
2022-01-03 14:00:00,20.17,26.68,3.3,13.07,6.56,9.37,DCC-AQ10
2022-01-03 15:00:00,16.86,25.77,3.06,10.73,5.74,8.07,DCC-AQ10
2022-01-03 16:00:00,14.98,29.39,4.26,14.11,7.55,10.55,DCC-AQ10
2022-01-03 17:00:00,31.97,42.31,5.16,15.04,8.51,11.56,DCC-AQ10
2022-01-03 18:00:00,23.87,43.77,6.71,14.7,9.64,12.29,DCC-AQ10
2022-01-03 19:00:00,44.4,43.65,5.26,10.67,7.04,8.53,DCC-AQ10
2022-01-03 20:00:00,31.94,31.11,4.04,5.79,4.74,5.26,DCC-AQ10
2022-01-03 21:00:00,41.23,35.85,3.67,5.43,4.42,5.06,DCC-AQ10
2022-01-03 22:00:00,42.4,38.71,3.58,9.22,5.42,7.24,DCC-AQ10
2022-01-03 23:00:00,59.51,50.16,2.39,8.75,4.5,6.71,DCC-AQ10
2022-01-04 00:00:00,67.13,45.7,2.45,9.61,4.7,7.02,DCC-AQ10
2022-01-04 01:00:00,24.69,24.17,2.65,8.92,4.75,6.89,DCC-AQ10
2022-01-04 02:00:00,8.44,10.66,3.07,10.02,5.32,7.45,DCC-AQ10
2022-01-04 03:00:00,4.8,9.59,2.64,10.1,4.97,7.26,DCC-AQ10
2022-01-04 04:00:00,3.96,5.88,2.15,8.7,4.41,6.75,DCC-AQ10
2022-01-04 05:00:00,17.79,25.34,2.27,8.72,4.47,6.65,DCC-AQ10
2022-01-04 06:00:00,67.42,51.94,2.46,7.49,4.46,6.28,DCC-AQ10
2022-01-04 07:00:00,85.61,63.94,3.7,9.3,5.9,7.93,DCC-AQ10
2022-01-04 08:00:00,80.51,54.53,3.66,9.67,5.96,8.06,DCC-AQ10
2022-01-04 09:00:00,57.35,47.11,3.37,11.28,6.25,9.01,DCC-AQ10
2022-01-04 10:00:00,50.05,41.59,3.71,13.3,7.07,10.09,DCC-AQ10
2022-01-04 11:00:00,43.48,38.5,3.66,13.76,7.15,10.3,DCC-AQ10
2022-01-04 12:00:00,50.29,38.92,3.55,13.08,6.86,9.81,DCC-AQ10
2022-01-04 13:00:00,94.57,53.53,3.82,12.81,7.22,10.31,DCC-AQ10
2022-01-04 14:00:00,71.23,29.15,3.9,13.47,7.48,10.72,DCC-AQ10
2022-01-04 15:00:00,58.08,47.47,3.97,14.17,7.54,10.71,DCC-AQ10
2022-01-04 16:00:00,77.48,56.46,5.23,15.12,8.64,11.72,DCC-AQ10
2022-01-04 17:00:00,62.46,58.74,6.54,14.7,9.55,12.24,DCC-AQ10
2022-01-04 18:00:00,58.1,54.21,7.94,15.24,10.65,13.0,DCC-AQ10
2022-01-04 19:00:00,40.39,50.47,8.9,15.84,11.65,14.0,DCC-AQ10
2022-01-04 20:00:00,29.68,44.25,8.88,16.14,11.77,14.35,DCC-AQ10
2022-01-04 21:00:00,17.78,35.36,7.4,13.6,9.94,12.17,DCC-AQ10
2022-01-04 22:00:00,11.46,21.71,7.77,14.23,10.38,12.84,DCC-AQ10
2022-01-04 23:00:00,9.83,26.8,7.75,13.81,10.17,12.31,DCC-AQ10
2022-01-05 00:00:00,5.8,18.82,6.82,13.76,9.14,11.24,DCC-AQ10
2022-01-05 01:00:00,3.7,10.94,6.08,12.91,8.49,10.8,DCC-AQ10
2022-01-05 02:00:00,1.13,13.37,5.98,12.48,8.39,10.76,DCC-AQ10
2022-01-05 03:00:00,6.77,22.26,5.73,12.39,8.14,10.46,DCC-AQ10
2022-01-05 04:00:00,8.94,14.71,5.29,11.96,7.69,10.05,DCC-AQ10
2022-01-05 05:00:00,21.49,25.81,4.6,12.05,7.03,9.39,DCC-AQ10
2022-01-05 06:00:00,35.7,37.49,4.25,11.59,6.71,9.05,DCC-AQ10
2022-01-05 07:00:00,74.39,61.67,4.1,12.12,6.66,9.3,DCC-AQ10
2022-01-05 08:00:00,73.85,61.13,3.74,11.94,6.43,9.27,DCC-AQ10
2022-01-05 09:00:00,55.74,55.37,4.22,16.1,7.22,10.15,DCC-AQ10
2022-01-05 10:00:00,49.04,49.78,4.77,14.69,7.61,10.4,DCC-AQ10
2022-01-05 11:00:00,78.15,58.53,4.59,15.46,7.45,10.17,DCC-AQ10
2022-01-05 12:00:00,73.27,53.05,5.38,19.4,8.73,11.85,DCC-AQ10
2022-01-05 13:00:00,71.71,57.75,5.3,19.32,8.76,12.16,DCC-AQ10
2022-01-05 14:00:00,98.5,68.33,5.57,17.93,8.61,11.43,DCC-AQ10
2022-01-05 15:00:00,159.72,76.66,9.09,21.4,12.2,15.04,DCC-AQ10
2022-01-05 16:00:00,323.54,88.68,15.86,31.39,19.51,22.71,DCC-AQ10
2022-01-05 17:00:00,322.44,88.88,19.18,33.79,22.61,25.58,DCC-AQ10
2022-01-05 18:00:00,265.89,84.08,25.56,39.27,29.01,31.72,DCC-AQ10
2022-01-05 19:00:00,223.1,81.42,34.72,47.76,38.28,41.17,DCC-AQ10
2022-01-05 20:00:00,206.73,71.64,42.94,57.65,47.01,50.06,DCC-AQ10
2022-01-05 21:00:00,123.06,72.15,48.44,60.86,52.01,54.79,DCC-AQ10
2022-01-05 22:00:00,40.3,71.67,38.99,47.21,42.04,44.25,DCC-AQ10
2022-01-05 23:00:00,91.12,70.86,37.33,47.26,40.44,42.68,DCC-AQ10
2022-01-06 00:00:00,17.41,43.89,13.51,20.18,15.47,17.06,DCC-AQ10
2022-01-06 01:00:00,1.28,13.26,3.05,7.78,4.62,6.21,DCC-AQ10
2022-01-06 02:00:00,0.32,7.97,1.75,6.16,3.19,4.71,DCC-AQ10
2022-01-06 03:00:00,0.53,10.59,1.71,6.75,3.2,4.75,DCC-AQ10
2022-01-06 04:00:00,1.07,8.63,1.46,6.38,2.99,4.53,DCC-AQ10
2022-01-06 05:00:00,3.88,10.09,1.28,7.94,3.15,5.01,DCC-AQ10
2022-01-06 06:00:00,7.08,12.61,1.55,9.74,3.76,5.78,DCC-AQ10
2022-01-06 07:00:00,9.23,23.98,1.46,5.89,3.04,4.5,DCC-AQ10
2022-01-06 08:00:00,10.21,23.9,1.04,4.54,1.99,2.79,DCC-AQ10
2022-01-06 09:00:00,9.77,17.26,0.85,2.78,1.5,2.01,DCC-AQ10
2022-01-06 10:00:00,11.0,21.25,0.54,1.98,0.86,1.11,DCC-AQ10
2022-01-06 11:00:00,23.09,43.2,1.61,8.25,3.29,4.83,DCC-AQ10
2022-01-06 12:00:00,29.25,44.25,2.75,13.89,5.96,8.99,DCC-AQ10
2022-01-06 13:00:00,25.09,40.06,3.23,12.6,6.5,9.47,DCC-AQ10
2022-01-06 14:00:00,35.92,49.93,3.17,11.47,5.91,8.42,DCC-AQ10
2022-01-06 15:00:00,39.36,45.02,2.43,7.44,4.07,5.62,DCC-AQ10
2022-01-06 16:00:00,39.22,51.17,3.18,10.32,5.31,7.43,DCC-AQ10
2022-01-06 17:00:00,41.31,53.0,5.84,11.74,7.94,9.72,DCC-AQ10
2022-01-06 18:00:00,40.17,48.43,3.67,8.65,5.08,6.37,DCC-AQ10
2022-01-06 19:00:00,23.78,33.09,4.97,11.27,7.2,9.27,DCC-AQ10
2022-01-06 20:00:00,16.38,29.24,3.02,5.46,3.91,4.66,DCC-AQ10
2022-01-06 21:00:00,11.77,23.49,2.9,4.87,3.69,4.37,DCC-AQ10
2022-01-06 22:00:00,11.87,23.02,2.5,5.27,3.47,4.29,DCC-AQ10
2022-01-06 23:00:00,8.5,10.55,2.34,6.41,3.7,4.92,DCC-AQ10
2022-01-07 00:00:00,4.33,9.0,1.76,3.69,2.55,3.18,DCC-AQ10
2022-01-07 01:00:00,3.02,10.18,1.32,3.74,2.27,3.16,DCC-AQ10
2022-01-07 02:00:00,5.38,8.89,1.0,3.07,1.79,2.47,DCC-AQ10
2022-01-07 03:00:00,7.46,15.22,0.85,3.21,1.67,2.41,DCC-AQ10
2022-01-07 04:00:00,4.05,9.37,1.07,4.64,2.15,3.15,DCC-AQ10
2022-01-07 05:00:00,4.29,9.98,1.27,4.51,2.42,3.47,DCC-AQ10
2022-01-07 06:00:00,27.37,36.87,1.18,4.34,2.23,3.14,DCC-AQ10
2022-01-07 07:00:00,46.0,57.07,2.61,7.05,4.03,5.28,DCC-AQ10
2022-01-07 08:00:00,41.51,58.2,1.99,8.86,3.99,5.82,DCC-AQ10
2022-01-07 09:00:00,28.1,50.97,2.12,9.74,4.41,6.64,DCC-AQ10
2022-01-07 10:00:00,25.25,42.62,2.81,12.28,5.69,8.42,DCC-AQ10
2022-01-07 11:00:00,46.49,51.13,2.45,6.72,4.01,5.38,DCC-AQ10
2022-01-07 12:00:00,41.98,63.9,2.62,6.51,3.65,4.74,DCC-AQ10
2022-01-07 13:00:00,49.44,57.98,2.17,6.98,3.23,4.38,DCC-AQ10
2022-01-07 14:00:00,49.73,45.39,2.86,5.03,3.41,3.85,DCC-AQ10
2022-01-07 15:00:00,62.03,61.36,5.03,7.11,5.75,6.38,DCC-AQ10
2022-01-07 16:00:00,82.53,76.45,7.72,11.31,8.79,9.65,DCC-AQ10
2022-01-07 17:00:00,117.17,76.11,9.02,13.26,10.27,11.25,DCC-AQ10
2022-01-07 18:00:00,95.52,63.6,7.94,11.61,9.25,10.43,DCC-AQ10
2022-01-07 19:00:00,37.29,51.97,6.91,11.89,8.58,10.16,DCC-AQ10
2022-01-07 20:00:00,31.53,52.18,7.31,14.1,9.52,11.79,DCC-AQ10
2022-01-07 21:00:00,15.85,36.56,8.93,16.23,11.32,13.42,DCC-AQ10
2022-01-07 22:00:00,11.73,31.5,9.22,13.37,10.84,12.23,DCC-AQ10
2022-01-07 23:00:00,9.63,22.08,7.12,16.04,10.17,12.85,DCC-AQ10
2022-01-08 00:00:00,5.24,12.7,6.33,15.71,10.17,13.52,DCC-AQ10
2022-01-08 01:00:00,1.1,6.13,4.28,11.55,7.26,9.52,DCC-AQ10
2022-01-08 02:00:00,2.2,8.43,3.46,8.81,6.01,7.98,DCC-AQ10
2022-01-08 03:00:00,1.03,4.64,2.39,5.42,3.96,5.13,DCC-AQ10
2022-01-08 04:00:00,1.03,4.62,1.47,3.7,2.47,3.13,DCC-AQ10
2022-01-08 05:00:00,2.18,6.44,0.61,1.74,1.04,1.37,DCC-AQ10
2022-01-08 06:00:00,9.54,14.95,0.39,1.09,0.66,0.92,DCC-AQ10
2022-01-08 07:00:00,9.37,15.7,0.84,2.73,1.62,2.32,DCC-AQ10
2022-01-08 08:00:00,9.19,24.76,5.64,15.31,10.53,14.17,DCC-AQ10
2022-01-08 09:00:00,19.56,41.17,6.65,17.15,12.03,15.96,DCC-AQ10
2022-01-08 10:00:00,22.47,40.44,8.64,29.12,17.19,24.32,DCC-AQ10
2022-01-08 11:00:00,20.97,34.42,8.22,27.59,16.44,23.66,DCC-AQ10
2022-01-08 12:00:00,28.86,39.43,5.86,19.46,11.55,16.27,DCC-AQ10
2022-01-08 13:00:00,23.08,34.57,4.39,14.3,8.47,11.97,DCC-AQ10
2022-01-08 14:00:00,28.19,39.28,3.11,8.91,5.36,7.26,DCC-AQ10
2022-01-08 15:00:00,29.6,40.55,3.8,10.99,6.38,8.7,DCC-AQ10
2022-01-08 16:00:00,22.39,37.8,4.23,11.86,7.1,9.72,DCC-AQ10
2022-01-08 17:00:00,22.03,42.27,5.24,11.12,7.58,9.62,DCC-AQ10
2022-01-08 18:00:00,26.73,37.29,5.94,11.61,8.34,10.27,DCC-AQ10
2022-01-08 19:00:00,21.39,38.53,4.09,6.47,5.2,6.04,DCC-AQ10
2022-01-08 20:00:00,16.2,23.89,4.6,7.53,6.05,7.2,DCC-AQ10
2022-01-08 21:00:00,16.61,26.46,5.37,9.9,7.26,8.76,DCC-AQ10
2022-01-08 22:00:00,7.49,18.63,4.75,11.2,7.3,9.61,DCC-AQ10
2022-01-08 23:00:00,7.08,16.46,4.08,8.96,6.13,7.82,DCC-AQ10
2022-01-09 00:00:00,7.96,13.84,3.66,9.43,6.02,8.12,DCC-AQ10
2022-01-09 01:00:00,3.38,8.73,2.88,8.35,5.1,7.14,DCC-AQ10
