datetime,no,no2,pm1,pm10,pm2_5,pm4,serial_number
2021-09-07 23:00:00,0.0,16.44,32.94,38.71,36.05,37.32,DCC-AQ5
2021-09-08 00:00:00,-0.09,14.06,37.46,43.52,40.82,42.14,DCC-AQ5
2021-09-08 01:00:00,0.0,16.85,34.29,40.1,37.42,38.7,DCC-AQ5
2021-09-08 02:00:00,-0.05,9.65,25.72,30.18,27.92,28.92,DCC-AQ5
2021-09-08 03:00:00,-0.04,9.54,17.82,21.77,19.32,20.15,DCC-AQ5
2021-09-08 04:00:00,-0.08,8.91,16.51,21.1,18.14,19.21,DCC-AQ5
2021-09-08 05:00:00,0.01,11.77,17.15,22.16,18.96,20.19,DCC-AQ5
2021-09-08 06:00:00,0.11,16.4,18.64,24.47,20.68,22.06,DCC-AQ5
2021-09-08 07:00:00,7.61,44.16,21.26,30.18,23.92,25.78,DCC-AQ5
2021-09-08 08:00:00,35.15,69.06,22.75,41.01,26.77,30.0,DCC-AQ5
2021-09-08 09:00:00,28.86,63.84,21.95,46.93,26.65,30.52,DCC-AQ5
2021-09-08 10:00:00,20.92,60.23,17.69,40.65,21.92,25.58,DCC-AQ5
2021-09-08 11:00:00,5.61,34.76,12.74,28.85,15.77,18.68,DCC-AQ5
2021-09-08 12:00:00,3.44,25.51,12.38,28.34,15.3,18.1,DCC-AQ5
2021-09-08 13:00:00,3.51,19.97,11.66,26.63,14.42,17.04,DCC-AQ5
2021-09-08 14:00:00,3.59,19.78,10.72,25.0,13.35,15.88,DCC-AQ5
2021-09-08 15:00:00,3.38,14.63,9.55,22.82,11.95,14.24,DCC-AQ5
2021-09-08 16:00:00,3.1,30.85,10.71,26.48,13.51,16.05,DCC-AQ5
2021-09-08 17:00:00,1.98,18.43,9.89,19.3,11.66,13.3,DCC-AQ5
2021-09-08 18:00:00,1.26,24.63,10.23,18.91,12.03,13.83,DCC-AQ5
2021-09-08 19:00:00,0.95,27.51,10.47,20.64,12.61,14.64,DCC-AQ5
2021-09-08 20:00:00,0.05,27.94,11.1,18.84,13.07,15.05,DCC-AQ5
2021-09-08 21:00:00,0.47,33.19,16.31,23.97,18.46,20.41,DCC-AQ5
2021-09-08 22:00:00,0.24,22.61,16.83,23.31,18.7,20.48,DCC-AQ5
2021-09-08 23:00:00,0.17,17.91,17.55,23.8,19.4,21.14,DCC-AQ5
2021-09-09 00:00:00,-0.08,14.58,15.67,20.72,17.32,18.94,DCC-AQ5
2021-09-09 01:00:00,-0.04,12.0,14.56,19.71,16.2,17.88,DCC-AQ5
2021-09-09 02:00:00,-0.04,18.76,20.52,25.29,22.38,24.02,DCC-AQ5
2021-09-09 03:00:00,-0.02,15.43,21.76,25.3,23.34,24.47,DCC-AQ5
2021-09-09 04:00:00,0.07,19.8,23.61,27.36,25.35,26.53,DCC-AQ5
2021-09-09 05:00:00,-0.04,18.05,25.51,29.97,27.56,28.71,DCC-AQ5
2021-09-09 06:00:00,3.12,25.29,25.28,30.1,27.37,28.68,DCC-AQ5
2021-09-09 07:00:00,10.53,38.4,25.47,33.82,28.77,30.92,DCC-AQ5
2021-09-09 08:00:00,28.1,39.26,27.1,36.75,30.83,32.99,DCC-AQ5
2021-09-09 09:00:00,30.03,34.77,18.61,28.83,21.22,23.21,DCC-AQ5
2021-09-09 10:00:00,22.91,28.02,8.14,18.13,10.07,12.02,DCC-AQ5
2021-09-09 11:00:00,11.96,23.09,4.06,11.09,5.42,6.95,DCC-AQ5
2021-09-09 12:00:00,8.82,22.09,4.07,13.77,5.66,7.33,DCC-AQ5
2021-09-09 13:00:00,6.93,23.87,2.59,8.54,3.77,4.93,DCC-AQ5
2021-09-09 14:00:00,6.7,21.53,2.19,7.37,3.23,4.35,DCC-AQ5
2021-09-09 15:00:00,11.95,35.0,6.75,13.74,8.06,9.16,DCC-AQ5
2021-09-09 16:00:00,11.73,32.62,6.4,12.44,7.43,8.26,DCC-AQ5
2021-09-09 17:00:00,10.92,33.38,3.97,9.54,4.96,5.88,DCC-AQ5
2021-09-09 18:00:00,4.8,30.44,4.15,8.72,5.06,6.05,DCC-AQ5
2021-09-09 19:00:00,4.65,45.56,5.87,11.17,6.95,8.03,DCC-AQ5
2021-09-09 20:00:00,3.75,48.42,10.77,14.39,11.64,12.37,DCC-AQ5
2021-09-09 21:00:00,1.07,38.62,10.45,11.62,10.88,11.2,DCC-AQ5
2021-09-09 22:00:00,0.52,36.21,10.56,11.77,10.98,11.35,DCC-AQ5
2021-09-09 23:00:00,3.74,34.86,9.06,10.06,9.4,9.71,DCC-AQ5
2021-09-10 00:00:00,11.81,39.06,8.53,9.67,8.88,9.23,DCC-AQ5
2021-09-10 01:00:00,7.75,31.78,8.53,10.7,9.07,9.71,DCC-AQ5
2021-09-10 02:00:00,5.26,31.5,7.75,10.21,8.36,9.11,DCC-AQ5
2021-09-10 03:00:00,7.72,30.93,9.49,13.31,10.44,11.45,DCC-AQ5
2021-09-10 04:00:00,6.61,30.71,7.29,11.78,8.21,9.25,DCC-AQ5
2021-09-10 05:00:00,4.18,26.8,5.8,10.77,6.77,8.0,DCC-AQ5
2021-09-10 06:00:00,14.49,25.73,4.89,11.37,6.14,7.86,DCC-AQ5
2021-09-10 07:00:00,2.94,23.86,4.36,7.91,5.11,5.93,DCC-AQ5
2021-09-10 08:00:00,3.78,17.38,9.93,13.71,10.73,11.56,DCC-AQ5
2021-09-10 09:00:00,4.93,15.65,7.16,11.79,8.05,8.83,DCC-AQ5
2021-09-10 10:00:00,5.61,11.27,5.54,8.66,6.16,6.77,DCC-AQ5
2021-09-10 11:00:00,4.41,9.48,7.21,11.45,7.94,8.67,DCC-AQ5
2021-09-10 12:00:00,2.55,6.7,11.44,16.96,12.55,13.57,DCC-AQ5
2021-09-10 13:00:00,2.58,7.59,11.96,16.01,12.99,13.9,DCC-AQ5
2021-09-10 14:00:00,3.78,11.11,8.71,12.69,9.67,10.58,DCC-AQ5
2021-09-10 15:00:00,2.95,11.65,9.29,14.51,10.48,11.74,DCC-AQ5
2021-09-10 16:00:00,2.19,8.91,8.62,14.07,9.92,11.12,DCC-AQ5
2021-09-10 17:00:00,1.75,9.02,7.68,11.7,8.68,9.54,DCC-AQ5
2021-09-10 18:00:00,1.69,10.63,4.43,7.92,5.2,5.95,DCC-AQ5
2021-09-10 19:00:00,1.36,8.12,3.01,6.69,3.69,4.32,DCC-AQ5
2021-09-10 20:00:00,1.11,9.24,3.85,6.62,4.49,5.1,DCC-AQ5
2021-09-10 21:00:00,1.01,8.21,3.94,6.5,4.56,5.22,DCC-AQ5
2021-09-10 22:00:00,0.68,6.59,3.69,6.96,4.44,5.19,DCC-AQ5
2021-09-10 23:00:00,0.55,4.6,2.83,5.69,3.5,4.23,DCC-AQ5
2021-09-11 00:00:00,0.75,5.61,2.93,5.84,3.65,4.41,DCC-AQ5
2021-09-11 01:00:00,0.6,2.84,2.67,5.04,3.36,4.11,DCC-AQ5
2021-09-11 02:00:00,0.72,1.93,2.41,4.74,3.08,3.83,DCC-AQ5
2021-09-11 03:00:00,0.71,5.04,3.05,6.28,3.86,4.7,DCC-AQ5
2021-09-11 04:00:00,0.65,0.89,2.8,5.88,3.61,4.54,DCC-AQ5
2021-09-11 05:00:00,0.55,1.32,2.32,4.34,2.82,3.36,DCC-AQ5
2021-09-11 06:00:00,0.72,2.45,2.52,4.9,3.1,3.71,DCC-AQ5
2021-09-11 07:00:00,0.86,4.71,2.97,5.15,3.55,4.15,DCC-AQ5
2021-09-11 08:00:00,1.08,2.57,1.9,4.24,2.38,2.84,DCC-AQ5
2021-09-11 09:00:00,1.43,2.75,1.6,3.45,2.01,2.46,DCC-AQ5
2021-09-11 10:00:00,1.86,2.89,1.25,2.76,1.63,2.02,DCC-AQ5
2021-09-11 11:00:00,2.3,4.23,1.76,3.76,2.14,2.55,DCC-AQ5
2021-09-11 12:00:00,2.59,5.26,0.92,4.25,1.39,1.8,DCC-AQ5
2021-09-11 13:00:00,2.15,4.86,0.89,2.25,1.2,1.52,DCC-AQ5
2021-09-11 14:00:00,1.83,4.22,1.09,3.34,1.54,1.93,DCC-AQ5
2021-09-11 15:00:00,1.81,4.15,1.25,3.72,1.73,2.15,DCC-AQ5
2021-09-11 16:00:00,1.61,4.71,1.87,4.7,2.45,3.0,DCC-AQ5
2021-09-11 17:00:00,1.47,4.39,1.62,4.38,2.21,2.8,DCC-AQ5
2021-09-11 18:00:00,1.11,7.59,1.75,3.95,2.26,2.66,DCC-AQ5
2021-09-11 19:00:00,0.77,7.25,2.03,3.99,2.55,3.02,DCC-AQ5
2021-09-11 20:00:00,0.49,10.15,3.32,5.95,3.92,4.37,DCC-AQ5
2021-09-11 21:00:00,0.51,8.27,3.58,6.05,4.27,4.91,DCC-AQ5
2021-09-11 22:00:00,0.5,6.84,4.61,7.06,5.3,5.88,DCC-AQ5
2021-09-11 23:00:00,0.27,7.13,4.79,7.09,5.47,6.16,DCC-AQ5
2021-09-12 00:00:00,0.25,4.72,2.88,5.57,3.55,4.24,DCC-AQ5
2021-09-12 01:00:00,0.17,10.46,2.66,5.04,3.22,3.73,DCC-AQ5
2021-09-12 02:00:00,1.67,13.6,2.73,5.98,3.45,4.26,DCC-AQ5
2021-09-12 03:00:00,0.34,9.2,2.89,5.73,3.58,4.34,DCC-AQ5
2021-09-12 04:00:00,0.11,4.53,3.36,6.92,4.19,5.08,DCC-AQ5
2021-09-12 05:00:00,0.02,3.05,3.69,8.36,4.65,5.63,DCC-AQ5
2021-09-12 06:00:00,0.04,4.26,4.08,7.77,5.05,6.04,DCC-AQ5
2021-09-12 07:00:00,0.72,9.35,3.08,7.68,4.19,5.31,DCC-AQ5
2021-09-12 08:00:00,0.63,4.95,2.05,5.71,2.98,3.91,DCC-AQ5
2021-09-12 09:00:00,2.05,5.75,2.03,4.65,2.8,3.59,DCC-AQ5
2021-09-12 10:00:00,1.12,3.66,1.8,4.21,2.57,3.34,DCC-AQ5
2021-09-12 11:00:00,1.01,3.19,1.14,3.0,1.8,2.37,DCC-AQ5
2021-09-12 12:00:00,1.87,6.0,1.04,3.15,1.7,2.32,DCC-AQ5
2021-09-12 13:00:00,1.9,6.43,2.57,4.43,3.26,3.92,DCC-AQ5
2021-09-12 14:00:00,2.01,6.48,1.85,4.17,2.58,3.22,DCC-AQ5
2021-09-12 15:00:00,2.2,7.4,2.44,5.49,3.35,4.29,DCC-AQ5
2021-09-12 16:00:00,1.23,6.26,2.42,5.0,3.2,3.96,DCC-AQ5
2021-09-12 17:00:00,1.19,6.12,2.22,5.22,3.12,3.97,DCC-AQ5
2021-09-12 18:00:00,0.83,7.78,2.25,5.73,3.35,4.42,DCC-AQ5
2021-09-12 19:00:00,0.39,8.75,3.49,7.26,4.65,5.87,DCC-AQ5
2021-09-12 20:00:00,0.18,8.1,2.93,5.6,3.91,4.9,DCC-AQ5
2021-09-12 21:00:00,0.08,10.43,2.99,5.73,4.06,5.1,DCC-AQ5
2021-09-12 22:00:00,-0.03,16.38,3.68,6.81,4.72,5.6,DCC-AQ5
2021-09-27 22:00:00,1.47,7.54,1.37,9.42,3.04,4.72,DCC-AQ5
2021-09-27 23:00:00,1.17,5.55,1.19,7.78,2.78,4.36,DCC-AQ5
2021-09-28 00:00:00,0.92,4.06,1.29,9.02,3.11,4.88,DCC-AQ5
2021-09-28 01:00:00,0.86,2.31,1.14,5.31,2.58,4.02,DCC-AQ5
2021-09-28 02:00:00,0.99,3.17,1.22,6.66,2.97,4.73,DCC-AQ5
2021-09-28 03:00:00,0.55,3.22,1.3,7.4,3.23,5.07,DCC-AQ5
2021-09-28 04:00:00,0.79,5.14,1.39,8.83,3.58,5.78,DCC-AQ5
2021-09-28 05:00:00,2.89,21.05,1.49,9.8,3.9,6.35,DCC-AQ5
2021-09-28 06:00:00,3.54,30.8,1.64,11.33,4.34,7.0,DCC-AQ5
2021-09-28 07:00:00,2.43,22.31,1.62,10.59,4.06,6.49,DCC-AQ5
2021-09-28 08:00:00,5.82,29.26,2.7,19.09,5.79,8.75,DCC-AQ5
2021-09-28 09:00:00,9.21,30.1,2.48,14.4,4.89,7.19,DCC-AQ5
2021-09-28 10:00:00,5.6,17.4,1.7,13.37,3.89,5.95,DCC-AQ5
2021-09-28 11:00:00,3.84,12.64,0.98,8.53,2.45,3.83,DCC-AQ5
2021-09-28 12:00:00,4.08,10.0,3.0,8.55,4.23,5.18,DCC-AQ5
2021-09-28 13:00:00,2.99,8.38,1.38,4.87,2.32,3.12,DCC-AQ5
2021-09-28 14:00:00,2.54,9.95,1.05,5.42,2.07,2.93,DCC-AQ5
2021-09-28 15:00:00,2.74,10.03,1.27,3.84,1.96,2.59,DCC-AQ5
2021-09-28 16:00:00,2.2,7.92,1.23,4.84,2.01,2.68,DCC-AQ5
2021-09-28 17:00:00,1.87,8.44,1.1,3.73,1.77,2.4,DCC-AQ5
2021-09-28 18:00:00,2.07,22.17,3.87,7.79,4.94,5.9,DCC-AQ5
2021-09-28 19:00:00,1.36,19.4,1.64,4.36,2.29,2.93,DCC-AQ5
2021-09-28 20:00:00,1.07,14.54,2.38,4.54,3.0,3.57,DCC-AQ5
2021-09-28 21:00:00,0.89,11.33,2.31,4.96,3.13,3.87,DCC-AQ5
2021-09-28 22:00:00,0.86,9.3,2.49,5.67,3.44,4.33,DCC-AQ5
2021-09-28 23:00:00,0.65,7.31,2.61,5.12,3.51,4.35,DCC-AQ5
2021-09-29 00:00:00,0.59,4.69,2.09,4.95,2.99,3.82,DCC-AQ5
2021-09-29 01:00:00,0.64,4.0,1.84,4.34,2.64,3.35,DCC-AQ5
2021-09-29 02:00:00,0.63,5.77,1.56,3.7,2.37,3.13,DCC-AQ5
2021-09-29 03:00:00,0.73,2.96,1.35,4.01,2.32,3.31,DCC-AQ5
2021-09-29 04:00:00,0.58,5.07,1.14,4.66,2.26,3.34,DCC-AQ5
2021-09-29 05:00:00,0.62,5.19,1.08,4.67,2.25,3.44,DCC-AQ5
2021-09-29 06:00:00,0.89,11.18,1.18,4.99,2.5,3.94,DCC-AQ5
2021-09-29 07:00:00,1.81,12.76,1.24,6.51,2.8,4.34,DCC-AQ5
2021-09-29 08:00:00,3.91,14.66,1.39,6.91,3.14,4.89,DCC-AQ5
2021-09-29 09:00:00,3.53,9.96,1.58,8.07,3.47,5.33,DCC-AQ5
2021-09-29 10:00:00,3.08,7.87,1.81,8.47,3.71,5.41,DCC-AQ5
2021-09-29 11:00:00,1.93,4.76,1.65,10.54,4.07,6.35,DCC-AQ5
2021-09-29 12:00:00,2.03,5.61,1.69,9.54,3.94,6.07,DCC-AQ5
2021-09-29 13:00:00,1.73,5.85,1.64,8.53,3.59,5.31,DCC-AQ5
2021-09-29 14:00:00,1.91,7.31,1.42,7.19,3.18,4.78,DCC-AQ5
2021-09-29 15:00:00,1.95,5.84,1.31,7.63,2.87,4.25,DCC-AQ5
2021-09-29 16:00:00,2.09,10.75,1.5,7.87,3.01,4.34,DCC-AQ5
2021-09-29 17:00:00,1.85,14.31,1.64,8.07,3.16,4.53,DCC-AQ5
2021-09-29 18:00:00,2.56,24.69,9.35,19.92,11.58,13.63,DCC-AQ5
2021-09-29 19:00:00,2.79,21.96,8.21,13.96,9.77,11.19,DCC-AQ5
2021-09-29 20:00:00,2.15,15.49,3.72,11.13,5.55,7.19,DCC-AQ5
2021-09-29 21:00:00,1.68,9.5,2.88,10.48,4.74,6.3,DCC-AQ5
2021-09-29 22:00:00,2.56,6.64,2.65,13.17,5.0,7.07,DCC-AQ5
2021-09-29 23:00:00,1.15,3.47,1.72,7.21,3.28,4.5,DCC-AQ5
2021-09-30 00:00:00,1.3,2.67,1.28,4.25,2.49,3.48,DCC-AQ5
2021-09-30 01:00:00,1.25,2.37,1.09,3.25,2.11,2.96,DCC-AQ5
2021-09-30 02:00:00,1.36,1.86,0.58,1.93,1.13,1.54,DCC-AQ5
2021-09-30 03:00:00,1.22,2.01,0.21,1.08,0.42,0.6,DCC-AQ5
2021-09-30 04:00:00,1.27,1.95,0.44,1.77,0.88,1.23,DCC-AQ5
2021-09-30 05:00:00,1.43,3.89,0.33,1.37,0.61,0.81,DCC-AQ5
2021-09-30 06:00:00,1.67,9.2,0.39,4.11,1.0,1.55,DCC-AQ5
2021-09-30 07:00:00,1.86,10.85,0.35,1.87,0.71,1.12,DCC-AQ5
2021-09-30 08:00:00,2.04,10.93,0.36,1.92,0.73,1.11,DCC-AQ5
2021-09-30 09:00:00,1.99,8.56,0.41,1.93,0.81,1.17,DCC-AQ5
2021-09-30 10:00:00,2.39,9.2,0.8,3.32,1.57,2.36,DCC-AQ5
2021-09-30 11:00:00,2.06,8.28,1.17,4.68,2.37,3.48,DCC-AQ5
2021-09-30 12:00:00,2.01,7.93,2.82,11.72,6.1,9.05,DCC-AQ5
2021-09-30 13:00:00,2.58,8.29,2.29,7.91,4.35,5.94,DCC-AQ5
2021-09-30 14:00:00,2.47,9.21,3.25,12.29,6.72,9.78,DCC-AQ5
2021-09-30 15:00:00,2.56,9.82,3.44,13.28,7.06,10.33,DCC-AQ5
2021-09-30 16:00:00,2.22,11.55,4.42,15.46,8.25,11.45,DCC-AQ5
2021-09-30 17:00:00,2.5,15.28,3.98,13.62,7.58,10.66,DCC-AQ5
2021-09-30 18:00:00,2.32,16.87,6.3,15.83,9.47,12.27,DCC-AQ5
2021-09-30 19:00:00,2.19,9.96,4.18,15.74,7.49,10.44,DCC-AQ5
2021-09-30 20:00:00,1.87,6.83,3.24,9.14,5.22,6.97,DCC-AQ5
2021-09-30 21:00:00,1.52,4.23,2.4,6.84,4.08,5.44,DCC-AQ5
2021-09-30 22:00:00,1.24,3.7,2.29,5.86,3.88,5.07,DCC-AQ5
2021-09-30 23:00:00,1.06,3.21,3.01,8.47,5.45,7.39,DCC-AQ5
2021-10-01 00:00:00,1.21,2.34,3.19,10.46,6.03,8.1,DCC-AQ5
2021-10-01 01:00:00,1.0,2.17,3.23,9.92,6.09,8.31,DCC-AQ5
2021-10-01 02:00:00,0.91,1.92,2.74,8.44,5.15,6.96,DCC-AQ5
2021-10-01 03:00:00,0.9,2.0,2.49,7.9,4.76,6.53,DCC-AQ5
2021-10-01 04:00:00,0.86,1.91,1.91,6.4,3.73,5.25,DCC-AQ5
2021-10-01 05:00:00,0.67,2.39,1.11,3.94,2.31,3.34,DCC-AQ5
2021-10-01 06:00:00,0.8,6.94,0.94,4.7,2.21,3.4,DCC-AQ5
2021-10-01 07:00:00,1.47,13.74,1.06,5.95,2.6,4.16,DCC-AQ5
2021-10-01 08:00:00,2.84,14.56,1.39,7.92,3.4,5.42,DCC-AQ5
2021-10-01 09:00:00,3.04,9.4,1.6,8.44,3.7,5.58,DCC-AQ5
2021-10-01 10:00:00,2.25,6.03,1.71,8.84,3.92,5.84,DCC-AQ5
2021-10-01 11:00:00,1.77,4.64,1.7,9.46,4.03,6.07,DCC-AQ5
2021-10-01 12:00:00,1.78,4.94,1.71,8.66,3.91,5.8,DCC-AQ5
2021-10-01 13:00:00,1.76,5.28,1.71,8.92,3.91,5.77,DCC-AQ5
2021-10-01 14:00:00,2.12,6.91,1.45,6.77,3.12,4.54,DCC-AQ5
2021-10-01 15:00:00,1.81,7.87,2.0,8.57,4.09,5.91,DCC-AQ5
2021-10-01 16:00:00,1.53,6.32,2.1,8.7,4.23,6.04,DCC-AQ5
2021-10-01 17:00:00,1.91,13.98,2.75,8.32,4.57,6.08,DCC-AQ5
2021-10-01 18:00:00,1.43,14.04,2.71,7.83,4.55,6.23,DCC-AQ5
2021-10-01 19:00:00,1.88,15.73,4.1,7.77,5.43,6.7,DCC-AQ5
2021-10-01 20:00:00,1.48,14.99,4.06,8.97,5.9,7.66,DCC-AQ5
2021-10-01 21:00:00,1.4,9.77,3.99,10.6,6.21,8.21,DCC-AQ5
2021-10-01 22:00:00,1.19,6.97,3.1,8.15,4.91,6.69,DCC-AQ5
2021-10-01 23:00:00,0.97,5.75,2.05,6.94,3.75,5.33,DCC-AQ5
2021-10-02 00:00:00,1.03,4.08,1.46,5.78,2.98,4.48,DCC-AQ5
2021-10-02 01:00:00,0.88,3.26,1.52,6.19,3.0,4.44,DCC-AQ5
2021-10-02 02:00:00,0.46,5.07,1.52,7.41,3.27,5.06,DCC-AQ5
2021-10-02 03:00:00,0.73,2.78,1.25,6.08,2.79,4.35,DCC-AQ5
2021-10-02 04:00:00,0.63,4.33,1.4,5.37,2.64,3.86,DCC-AQ5
2021-10-02 05:00:00,0.59,3.05,2.55,7.95,4.22,5.89,DCC-AQ5
2021-10-02 06:00:00,0.53,5.77,1.16,6.14,2.71,4.22,DCC-AQ5
2021-10-02 07:00:00,0.47,10.83,2.05,6.79,3.6,5.06,DCC-AQ5
2021-10-02 08:00:00,1.58,13.25,1.34,4.41,2.3,3.16,DCC-AQ5
2021-10-02 09:00:00,2.67,10.18,0.96,5.04,2.1,3.14,DCC-AQ5
2021-10-02 10:00:00,2.05,6.02,1.2,4.87,2.58,3.8,DCC-AQ5
2021-10-02 11:00:00,1.89,5.94,1.43,5.53,2.87,4.2,DCC-AQ5
2021-10-02 12:00:00,1.68,5.0,2.22,4.52,3.1,3.83,DCC-AQ5
2021-10-02 13:00:00,2.09,6.73,1.79,3.5,2.32,2.78,DCC-AQ5
2021-10-02 14:00:00,1.79,6.72,0.76,2.09,1.18,1.62,DCC-AQ5
2021-10-02 15:00:00,1.7,4.81,1.01,2.81,1.42,1.79,DCC-AQ5
2021-10-02 16:00:00,1.47,4.26,0.9,2.94,1.41,1.86,DCC-AQ5
2021-10-02 17:00:00,1.43,6.21,1.58,4.35,2.36,3.11,DCC-AQ5
2021-10-02 18:00:00,1.33,10.45,3.13,6.76,4.32,5.37,DCC-AQ5
2021-10-02 19:00:00,1.05,10.47,3.8,7.17,5.01,6.11,DCC-AQ5
2021-10-02 20:00:00,1.18,15.16,4.61,8.11,5.81,6.98,DCC-AQ5
2021-10-02 21:00:00,1.19,7.39,2.61,6.49,3.78,4.94,DCC-AQ5
2021-10-02 22:00:00,1.07,4.62,2.5,6.64,3.77,5.05,DCC-AQ5
2021-10-02 23:00:00,1.08,3.47,1.75,6.02,3.04,4.33,DCC-AQ5
2021-10-03 00:00:00,0.86,2.58,1.54,5.31,2.66,3.66,DCC-AQ5
2021-10-03 01:00:00,0.75,4.05,1.38,4.6,2.47,3.51,DCC-AQ5
2021-10-03 02:00:00,0.81,1.97,1.25,4.61,2.4,3.51,DCC-AQ5
2021-10-03 03:00:00,0.77,1.38,1.05,4.19,2.17,3.22,DCC-AQ5
2021-10-03 04:00:00,0.81,1.34,0.94,3.09,1.93,2.8,DCC-AQ5
2021-10-03 05:00:00,0.75,0.96,1.0,3.79,2.14,3.13,DCC-AQ5
2021-10-03 06:00:00,0.76,1.41,1.21,4.1,2.34,3.33,DCC-AQ5
2021-10-03 07:00:00,0.89,1.99,0.88,3.37,1.89,2.8,DCC-AQ5
2021-10-03 08:00:00,0.94,2.33,1.33,5.5,2.97,4.53,DCC-AQ5
2021-10-03 09:00:00,1.19,2.92,1.65,6.68,3.57,5.23,DCC-AQ5
2021-10-03 10:00:00,1.44,4.27,1.76,7.22,3.76,5.42,DCC-AQ5
2021-10-03 11:00:00,1.21,2.66,1.74,7.03,3.64,5.32,DCC-AQ5
2021-10-03 12:00:00,1.35,3.41,1.33,5.05,2.79,4.14,DCC-AQ5
2021-10-03 13:00:00,1.54,3.77,1.19,3.73,2.19,3.04,DCC-AQ5
2021-10-03 14:00:00,1.62,4.65,1.6,4.59,2.69,3.52,DCC-AQ5
2021-10-03 15:00:00,1.45,4.47,0.94,2.56,1.57,2.11,DCC-AQ5
2021-10-03 16:00:00,1.76,7.06,2.33,4.26,3.18,3.84,DCC-AQ5
2021-10-03 17:00:00,1.01,7.11,1.79,4.33,2.83,3.72,DCC-AQ5
2021-10-03 18:00:00,1.1,9.54,2.33,6.28,3.88,5.38,DCC-AQ5
2021-10-03 19:00:00,1.33,10.07,3.12,6.61,4.56,5.78,DCC-AQ5
2021-10-03 20:00:00,1.25,7.31,2.44,5.85,3.75,4.9,DCC-AQ5
2021-10-03 21:00:00,1.09,5.4,2.18,6.17,3.64,4.95,DCC-AQ5
2021-10-03 22:00:00,1.16,3.6,2.31,7.6,4.13,5.91,DCC-AQ5
2021-10-03 23:00:00,0.89,3.29,1.87,7.14,3.65,5.31,DCC-AQ5
2021-10-04 00:00:00,0.93,3.32,1.77,7.01,3.44,4.87,DCC-AQ5
2021-10-04 01:00:00,0.78,2.54,1.7,5.51,3.18,4.61,DCC-AQ5
2021-10-04 02:00:00,0.76,1.93,1.51,4.9,2.77,3.87,DCC-AQ5
2021-10-04 03:00:00,0.74,2.01,1.34,4.69,2.52,3.63,DCC-AQ5
2021-10-04 04:00:00,0.61,4.69,1.17,3.64,2.1,2.99,DCC-AQ5
2021-10-04 05:00:00,0.54,13.36,1.75,5.49,2.88,3.91,DCC-AQ5
2021-10-04 06:00:00,0.99,17.12,1.33,5.9,2.76,4.03,DCC-AQ5
2021-10-04 07:00:00,1.81,18.24,1.35,7.12,3.11,4.83,DCC-AQ5
2021-10-04 08:00:00,3.51,18.27,1.34,7.71,3.18,4.94,DCC-AQ5
2021-10-04 09:00:00,3.07,10.87,1.29,7.22,3.01,4.59,DCC-AQ5
2021-10-04 10:00:00,2.76,9.33,1.48,7.39,3.42,5.3,DCC-AQ5
2021-10-04 11:00:00,3.05,9.61,5.63,13.57,8.32,10.28,DCC-AQ5
2021-10-04 12:00:00,3.11,9.2,2.61,10.51,5.0,7.07,DCC-AQ5
2021-10-04 13:00:00,2.2,6.26,1.67,7.69,3.65,5.39,DCC-AQ5
2021-10-04 14:00:00,2.83,8.36,1.19,8.93,2.89,4.31,DCC-AQ5
2021-10-04 15:00:00,2.77,10.17,2.24,9.02,3.76,5.13,DCC-AQ5
2021-10-04 16:00:00,2.39,14.76,3.18,10.66,4.73,6.06,DCC-AQ5
2021-10-04 17:00:00,1.91,18.48,1.51,7.13,2.76,3.87,DCC-AQ5
2021-10-04 18:00:00,2.16,19.83,3.0,7.84,4.2,5.21,DCC-AQ5
2021-10-04 19:00:00,0.78,27.13,6.53,9.38,7.53,8.29,DCC-AQ5
2021-10-04 20:00:00,0.92,26.74,2.9,5.13,3.72,4.41,DCC-AQ5
2021-10-04 21:00:00,0.55,24.88,3.25,5.15,3.96,4.55,DCC-AQ5
2021-10-04 22:00:00,0.39,10.09,2.96,4.31,3.45,3.86,DCC-AQ5
2021-10-04 23:00:00,0.45,4.28,1.18,1.91,1.42,1.65,DCC-AQ5
2021-10-05 00:00:00,0.47,4.1,1.19,2.27,1.48,1.73,DCC-AQ5
2021-10-05 01:00:00,0.47,3.2,1.54,2.46,1.82,2.09,DCC-AQ5
2021-10-05 02:00:00,0.54,3.31,2.76,3.93,3.14,3.5,DCC-AQ5
2021-10-05 03:00:00,0.45,2.87,2.81,4.15,3.27,3.67,DCC-AQ5
2021-10-05 04:00:00,0.51,3.4,2.66,4.72,3.27,3.77,DCC-AQ5
2021-10-05 05:00:00,0.61,6.03,3.01,5.86,3.86,4.54,DCC-AQ5
2021-10-05 06:00:00,0.79,11.27,2.99,6.14,4.05,4.96,DCC-AQ5
2021-10-05 07:00:00,1.58,17.74,1.71,5.49,2.8,3.88,DCC-AQ5
2021-10-05 08:00:00,3.73,17.15,1.53,5.25,2.63,3.81,DCC-AQ5
2021-10-05 09:00:00,3.56,11.79,1.21,5.91,2.3,3.36,DCC-AQ5
2021-10-05 10:00:00,2.81,8.96,0.87,3.4,1.53,2.18,DCC-AQ5
2021-10-05 11:00:00,2.57,8.86,0.97,3.73,1.68,2.33,DCC-AQ5
2021-10-05 12:00:00,1.79,6.24,0.79,3.64,1.59,2.4,DCC-AQ5
