datetime,no2,o3,serial_number,pm1,pm10,pm2_5,pm4
2022-03-06 19:00:00,88.85,7.45,DCC-AQ69,8.14,24.23,11.88,15.46
2022-03-06 20:00:00,88.69,4.84,DCC-AQ69,24.28,43.83,28.65,32.1
2022-03-06 21:00:00,90.71,0.63,DCC-AQ69,32.28,50.56,36.67,40.19
2022-03-06 22:00:00,88.69,0.43,DCC-AQ69,24.02,44.74,28.56,32.4
2022-03-06 23:00:00,81.17,0.35,DCC-AQ69,23.2,41.12,27.55,31.29
2022-03-07 00:00:00,82.68,-0.16,DCC-AQ69,25.13,40.16,29.28,32.63
2022-03-07 01:00:00,76.78,-0.4,DCC-AQ69,23.78,41.38,28.31,32.38
2022-03-07 02:00:00,64.86,11.31,DCC-AQ69,19.39,30.72,22.76,25.6
2022-03-07 03:00:00,14.88,64.44,DCC-AQ69,3.97,12.35,5.95,7.6
2022-03-07 04:00:00,19.99,60.54,DCC-AQ69,2.37,14.76,4.92,7.02
2022-03-07 05:00:00,42.27,44.37,DCC-AQ69,3.6,20.41,6.84,9.75
2022-03-07 06:00:00,56.29,34.83,DCC-AQ69,2.77,29.69,7.01,10.66
2022-03-07 07:00:00,79.99,20.56,DCC-AQ69,3.04,42.92,8.97,14.66
2022-03-07 08:00:00,60.43,29.81,DCC-AQ69,2.74,55.43,10.15,16.73
2022-03-07 09:00:00,55.53,37.39,DCC-AQ69,2.93,74.83,12.58,21.09
2022-03-07 10:00:00,39.52,49.5,DCC-AQ69,2.65,57.3,10.25,16.88
2022-03-07 11:00:00,40.0,48.21,DCC-AQ69,2.59,59.82,10.45,17.24
2022-03-07 12:00:00,34.17,54.66,DCC-AQ69,2.57,51.3,9.94,16.93
2022-03-07 13:00:00,35.85,52.84,DCC-AQ69,2.59,46.87,9.17,15.0
2022-03-07 14:00:00,44.32,52.45,DCC-AQ69,2.76,46.93,9.53,15.75
2022-03-07 15:00:00,61.26,41.5,DCC-AQ69,3.35,52.11,10.36,16.45
2022-03-07 16:00:00,57.76,37.63,DCC-AQ69,3.14,50.02,10.13,16.44
2022-03-07 17:00:00,61.63,36.36,DCC-AQ69,3.36,39.08,9.21,14.89
2022-03-07 18:00:00,69.38,31.57,DCC-AQ69,4.73,58.03,12.85,20.5
2022-03-07 19:00:00,62.55,33.72,DCC-AQ69,4.91,35.33,9.96,14.46
2022-03-07 20:00:00,40.1,48.17,DCC-AQ69,5.05,29.17,9.15,12.61
2022-03-07 21:00:00,33.25,57.02,DCC-AQ69,4.11,26.96,8.19,11.62
2022-03-07 22:00:00,20.15,63.43,DCC-AQ69,5.22,27.69,9.23,12.46
2022-03-07 23:00:00,20.82,63.39,DCC-AQ69,7.74,32.9,12.13,15.92
2022-03-08 00:00:00,10.46,70.54,DCC-AQ69,14.35,36.56,18.12,21.31
2022-03-08 01:00:00,7.33,74.37,DCC-AQ69,19.49,37.45,22.85,26.03
2022-03-08 02:00:00,5.82,77.3,DCC-AQ69,20.01,33.73,22.93,25.81
2022-03-08 03:00:00,6.06,74.76,DCC-AQ69,21.83,34.05,24.8,27.7
2022-03-08 04:00:00,7.4,73.14,DCC-AQ69,23.21,36.98,26.3,29.28
2022-03-08 05:00:00,14.75,71.37,DCC-AQ69,22.66,45.58,26.94,30.87
2022-03-08 06:00:00,20.75,65.2,DCC-AQ69,22.82,44.98,27.26,31.31
2022-03-08 07:00:00,48.45,56.97,DCC-AQ69,24.03,58.44,30.06,35.55
2022-03-08 08:00:00,45.51,43.62,DCC-AQ69,24.28,61.97,31.3,37.92
2022-03-08 09:00:00,44.71,40.72,DCC-AQ69,23.93,55.6,30.49,36.62
2022-03-08 10:00:00,36.03,44.58,DCC-AQ69,23.37,53.99,29.91,35.63
2022-03-08 11:00:00,31.88,46.42,DCC-AQ69,20.94,34.92,25.43,29.22
2022-03-08 12:00:00,43.11,38.77,DCC-AQ69,18.28,28.69,21.96,24.95
2022-03-08 13:00:00,40.9,44.59,DCC-AQ69,13.77,20.95,16.39,18.33
2022-03-08 14:00:00,34.46,51.83,DCC-AQ69,4.24,7.97,5.38,6.27
2022-03-08 15:00:00,44.42,49.65,DCC-AQ69,3.8,11.82,6.64,9.04
2022-03-08 16:00:00,39.42,53.31,DCC-AQ69,2.71,9.36,5.1,7.11
2022-03-08 17:00:00,65.57,39.7,DCC-AQ69,2.43,7.93,4.03,5.4
2022-03-08 18:00:00,69.96,31.46,DCC-AQ69,4.14,11.62,6.79,9.14
2022-03-08 19:00:00,45.81,48.11,DCC-AQ69,4.97,14.02,8.33,11.29
2022-03-08 20:00:00,47.65,35.71,DCC-AQ69,5.73,15.95,9.16,12.05
2022-03-08 21:00:00,38.01,42.76,DCC-AQ69,5.36,17.87,9.45,13.02
2022-03-08 22:00:00,40.12,46.78,DCC-AQ69,4.71,16.82,8.82,12.5
2022-03-08 23:00:00,20.93,64.33,DCC-AQ69,4.07,16.15,8.35,12.37
2022-03-09 00:00:00,10.81,79.22,DCC-AQ69,3.35,13.85,7.26,10.84
2022-03-09 01:00:00,4.12,85.38,DCC-AQ69,2.76,11.8,6.27,9.38
2022-03-09 02:00:00,3.63,87.14,DCC-AQ69,2.94,12.78,6.67,9.91
2022-03-09 03:00:00,2.39,88.39,DCC-AQ69,2.8,11.58,6.31,9.43
2022-03-09 04:00:00,7.88,80.38,DCC-AQ69,3.08,11.52,6.55,9.49
2022-03-09 05:00:00,14.87,73.24,DCC-AQ69,3.73,14.29,7.98,11.52
2022-03-09 06:00:00,33.27,54.8,DCC-AQ69,4.02,14.04,8.17,11.53
2022-03-09 07:00:00,48.66,40.61,DCC-AQ69,4.38,15.44,8.66,12.12
2022-03-09 08:00:00,49.46,38.55,DCC-AQ69,4.28,13.77,8.29,11.46
2022-03-09 09:00:00,53.31,33.43,DCC-AQ69,3.57,11.54,6.5,8.63
2022-03-09 10:00:00,48.74,40.8,DCC-AQ69,2.64,8.86,4.72,6.26
2022-03-09 11:00:00,47.59,38.58,DCC-AQ69,2.08,7.78,3.85,5.29
2022-03-09 12:00:00,64.3,25.14,DCC-AQ69,2.5,8.99,4.27,5.89
2022-03-09 13:00:00,69.94,16.94,DCC-AQ69,3.19,7.84,4.32,5.36
2022-03-09 14:00:00,66.82,16.75,DCC-AQ69,3.03,7.78,4.1,5.23
2022-03-09 15:00:00,78.88,11.78,DCC-AQ69,3.16,9.28,4.43,5.78
2022-03-09 16:00:00,81.64,9.08,DCC-AQ69,3.69,13.29,5.33,6.81
2022-03-09 17:00:00,77.11,16.02,DCC-AQ69,3.57,7.0,4.45,5.32
2022-03-09 18:00:00,93.47,9.24,DCC-AQ69,3.81,7.06,4.64,5.33
2022-03-09 19:00:00,84.38,7.63,DCC-AQ69,4.79,7.33,5.65,6.53
2022-03-09 20:00:00,51.87,28.01,DCC-AQ69,5.97,7.62,6.52,7.0
2022-03-09 21:00:00,63.36,18.17,DCC-AQ69,7.34,9.63,8.03,8.64
2022-03-09 22:00:00,70.41,8.69,DCC-AQ69,10.2,12.23,10.96,11.55
2022-03-09 23:00:00,57.02,13.53,DCC-AQ69,8.94,10.89,9.62,10.13
2022-03-10 00:00:00,39.68,32.62,DCC-AQ69,5.93,6.98,6.41,6.78
2022-03-10 01:00:00,36.34,29.51,DCC-AQ69,6.46,7.21,6.81,7.04
2022-03-10 02:00:00,27.53,32.15,DCC-AQ69,6.67,7.28,6.9,7.1
2022-03-10 03:00:00,26.44,35.81,DCC-AQ69,6.13,6.69,6.39,6.57
2022-03-10 04:00:00,19.13,43.02,DCC-AQ69,4.8,5.54,5.01,5.18
2022-03-10 05:00:00,31.83,28.5,DCC-AQ69,4.39,5.03,4.62,4.8
2022-03-10 06:00:00,59.25,18.45,DCC-AQ69,3.63,4.97,3.95,4.25
2022-03-10 07:00:00,71.84,7.66,DCC-AQ69,3.57,6.83,4.28,4.98
2022-03-10 08:00:00,71.62,9.89,DCC-AQ69,4.35,13.26,5.77,6.98
2022-03-10 09:00:00,71.25,18.88,DCC-AQ69,3.53,22.34,6.33,8.85
2022-03-10 10:00:00,49.68,44.11,DCC-AQ69,2.08,14.08,4.3,6.51
2022-03-10 11:00:00,59.32,35.11,DCC-AQ69,1.71,13.65,4.15,6.47
2022-03-10 12:00:00,56.13,37.7,DCC-AQ69,2.05,16.27,4.78,7.41
2022-03-10 13:00:00,51.4,41.24,DCC-AQ69,1.72,15.95,4.53,7.41
2022-03-10 14:00:00,35.89,54.14,DCC-AQ69,1.62,16.71,4.46,7.12
2022-03-10 15:00:00,40.96,50.5,DCC-AQ69,1.9,17.11,4.94,7.91
2022-03-10 16:00:00,53.4,43.86,DCC-AQ69,2.5,21.22,6.02,9.01
2022-03-10 17:00:00,88.79,27.0,DCC-AQ69,2.91,17.15,6.19,9.32
2022-03-10 18:00:00,69.16,33.5,DCC-AQ69,3.72,22.72,7.81,11.61
2022-03-10 19:00:00,49.17,48.67,DCC-AQ69,3.1,20.81,6.95,10.52
2022-03-10 20:00:00,36.44,54.17,DCC-AQ69,3.11,17.45,6.53,9.76
2022-03-10 21:00:00,41.68,56.97,DCC-AQ69,3.32,20.52,7.14,10.6
2022-03-10 22:00:00,36.25,62.86,DCC-AQ69,3.62,18.36,7.65,11.42
2022-03-10 23:00:00,27.86,68.96,DCC-AQ69,3.61,14.32,7.58,11.05
2022-03-11 00:00:00,12.61,76.66,DCC-AQ69,3.23,13.22,6.88,10.03
2022-03-11 01:00:00,6.84,76.2,DCC-AQ69,3.81,15.76,8.17,12.05
2022-03-11 02:00:00,6.1,74.4,DCC-AQ69,4.02,14.82,8.03,11.5
2022-03-11 03:00:00,6.19,73.62,DCC-AQ69,4.11,15.23,8.11,11.6
2022-03-11 04:00:00,6.69,71.5,DCC-AQ69,4.17,12.87,7.36,10.1
2022-03-11 05:00:00,16.38,58.71,DCC-AQ69,5.26,15.26,8.45,11.1
2022-03-11 06:00:00,45.61,37.76,DCC-AQ69,5.79,16.61,9.32,12.36
2022-03-11 07:00:00,55.56,30.67,DCC-AQ69,4.88,14.83,8.3,11.42
2022-03-11 08:00:00,56.19,29.91,DCC-AQ69,6.26,16.39,9.64,12.67
2022-03-11 09:00:00,51.53,30.49,DCC-AQ69,4.92,15.71,8.45,11.61
2022-03-11 10:00:00,65.24,29.23,DCC-AQ69,4.66,14.6,8.42,11.8
2022-03-11 11:00:00,66.18,27.44,DCC-AQ69,4.2,12.9,7.1,9.56
2022-03-11 12:00:00,57.27,26.61,DCC-AQ69,4.14,10.5,6.45,8.41
2022-03-11 13:00:00,80.32,15.57,DCC-AQ69,3.02,6.65,4.31,5.43
2022-03-11 14:00:00,57.92,50.84,DCC-AQ69,1.77,7.09,2.65,3.31
2022-03-11 15:00:00,50.98,55.94,DCC-AQ69,1.78,4.87,2.64,3.36
2022-03-11 16:00:00,70.46,34.88,DCC-AQ69,2.24,7.96,3.5,4.62
2022-03-11 17:00:00,70.53,27.66,DCC-AQ69,3.28,6.35,4.26,5.0
2022-03-11 18:00:00,77.53,11.68,DCC-AQ69,5.34,11.21,6.83,8.1
2022-03-11 19:00:00,70.61,18.9,DCC-AQ69,8.49,12.25,9.74,10.7
2022-03-11 20:00:00,73.55,14.5,DCC-AQ69,7.64,11.35,8.65,9.41
2022-03-11 21:00:00,66.6,22.94,DCC-AQ69,7.93,10.32,8.78,9.5
2022-03-11 22:00:00,69.51,16.87,DCC-AQ69,7.92,10.29,8.7,9.29
2022-03-26 22:00:00,114.99,0.15,DCC-AQ69,44.89,86.85,53.02,59.93
2022-03-26 23:00:00,110.13,-1.76,DCC-AQ69,50.11,89.89,58.15,64.93
2022-03-27 00:00:00,99.41,-1.78,DCC-AQ69,48.86,77.39,55.61,61.58
2022-03-27 02:00:00,87.32,-1.73,DCC-AQ69,41.85,66.39,47.42,52.31
2022-03-27 03:00:00,82.46,-1.18,DCC-AQ69,34.94,52.75,39.31,43.14
2022-03-27 04:00:00,77.62,-2.02,DCC-AQ69,38.12,59.27,43.04,47.27
2022-03-27 05:00:00,72.69,-2.3,DCC-AQ69,37.44,52.65,41.55,45.38
2022-03-27 06:00:00,72.27,0.22,DCC-AQ69,34.67,51.14,39.23,43.73
2022-03-27 07:00:00,46.54,23.83,DCC-AQ69,25.49,40.72,29.66,33.84
2022-03-27 08:00:00,57.48,14.87,DCC-AQ69,27.01,41.63,30.92,34.61
2022-03-27 09:00:00,63.38,18.98,DCC-AQ69,25.28,38.72,28.69,31.77
2022-03-27 10:00:00,30.79,51.16,DCC-AQ69,21.93,36.56,25.45,28.57
2022-03-27 11:00:00,30.5,56.88,DCC-AQ69,20.7,34.08,24.26,27.37
2022-03-27 12:00:00,32.09,57.21,DCC-AQ69,20.95,32.25,24.24,26.94
2022-03-27 13:00:00,24.87,65.87,DCC-AQ69,18.95,28.85,21.95,24.45
2022-03-27 14:00:00,35.27,58.92,DCC-AQ69,19.65,33.2,23.01,25.58
2022-03-27 15:00:00,40.7,58.15,DCC-AQ69,19.08,31.69,22.34,25.19
2022-03-27 16:00:00,42.97,57.71,DCC-AQ69,16.62,30.11,19.92,22.72
2022-03-27 17:00:00,46.26,50.34,DCC-AQ69,17.77,30.66,21.11,23.83
2022-03-27 18:00:00,36.46,54.17,DCC-AQ69,19.07,29.85,21.84,24.05
2022-03-27 19:00:00,52.46,39.87,DCC-AQ69,19.11,36.76,22.53,25.56
2022-03-27 20:00:00,74.89,17.36,DCC-AQ69,23.42,42.95,27.1,30.25
2022-03-27 21:00:00,58.08,30.84,DCC-AQ69,20.61,36.5,23.67,26.17
2022-03-27 22:00:00,79.46,3.25,DCC-AQ69,22.5,32.84,24.94,26.87
2022-03-27 23:00:00,49.95,25.84,DCC-AQ69,24.11,30.28,26.03,27.49
2022-03-28 00:00:00,51.48,21.06,DCC-AQ69,24.96,30.16,26.98,28.41
2022-03-28 01:00:00,41.79,21.41,DCC-AQ69,23.8,29.44,25.87,27.15
2022-03-28 02:00:00,62.55,-2.22,DCC-AQ69,26.24,32.81,28.49,30.37
2022-03-28 03:00:00,58.96,-1.49,DCC-AQ69,28.07,34.93,30.37,31.88
2022-03-28 04:00:00,56.72,-2.07,DCC-AQ69,27.81,39.17,30.45,32.13
2022-03-28 05:00:00,69.17,-2.39,DCC-AQ69,27.38,42.31,30.54,32.87
2022-03-28 06:00:00,83.08,-2.32,DCC-AQ69,24.45,48.93,28.46,31.61
2022-03-28 07:00:00,85.59,-1.43,DCC-AQ69,22.12,53.94,27.72,32.16
2022-03-28 08:00:00,100.04,-1.1,DCC-AQ69,18.92,72.63,26.68,33.08
2022-03-28 09:00:00,94.99,2.28,DCC-AQ69,19.46,69.71,26.84,33.08
2022-03-28 10:00:00,85.83,8.0,DCC-AQ69,19.73,81.43,28.33,35.71
2022-03-28 11:00:00,78.05,8.69,DCC-AQ69,19.16,60.49,25.38,30.56
2022-03-28 12:00:00,58.43,28.36,DCC-AQ69,16.96,51.87,22.05,26.14
2022-03-28 13:00:00,38.09,47.74,DCC-AQ69,14.36,38.99,18.15,21.31
2022-03-28 14:00:00,35.3,46.25,DCC-AQ69,13.68,31.5,16.41,18.51
2022-03-28 15:00:00,51.74,25.94,DCC-AQ69,14.61,34.61,17.88,20.61
2022-03-28 16:00:00,63.02,17.6,DCC-AQ69,18.38,42.37,22.34,25.55
2022-03-28 17:00:00,69.29,9.02,DCC-AQ69,17.02,39.56,20.67,23.72
2022-03-28 18:00:00,68.31,3.44,DCC-AQ69,18.34,35.59,21.29,23.38
2022-03-28 19:00:00,76.26,-1.05,DCC-AQ69,20.45,33.64,23.08,25.11
2022-03-28 20:00:00,73.71,-3.25,DCC-AQ69,23.13,39.53,26.15,28.25
2022-03-28 21:00:00,58.83,6.76,DCC-AQ69,23.08,32.15,25.1,26.47
2022-03-28 22:00:00,43.78,9.55,DCC-AQ69,28.3,33.66,29.87,30.89
2022-03-28 23:00:00,34.45,17.58,DCC-AQ69,27.14,32.61,28.75,29.86
2022-03-29 00:00:00,22.87,26.1,DCC-AQ69,24.87,27.54,26.06,26.56
2022-03-29 01:00:00,16.42,34.47,DCC-AQ69,22.01,24.53,22.98,23.47
2022-03-29 02:00:00,15.0,38.64,DCC-AQ69,20.83,24.08,21.87,22.46
2022-03-29 03:00:00,22.38,26.12,DCC-AQ69,21.85,24.9,22.93,23.57
2022-03-29 04:00:00,27.81,19.28,DCC-AQ69,17.01,19.49,17.72,18.12
2022-03-29 05:00:00,40.93,9.76,DCC-AQ69,18.85,24.62,20.22,21.29
2022-03-29 06:00:00,60.47,-0.94,DCC-AQ69,17.99,38.34,21.03,23.2
2022-03-29 07:00:00,60.51,-0.34,DCC-AQ69,15.28,56.62,20.52,24.88
2022-03-29 08:00:00,65.28,-0.18,DCC-AQ69,18.81,55.73,24.2,28.45
2022-03-29 09:00:00,56.78,5.42,DCC-AQ69,19.31,43.19,22.95,25.72
2022-03-29 10:00:00,45.67,14.94,DCC-AQ69,17.75,38.95,21.09,23.96
2022-03-29 11:00:00,40.51,17.67,DCC-AQ69,20.13,41.42,23.62,26.58
2022-03-29 12:00:00,30.81,36.3,DCC-AQ69,26.86,42.87,29.84,32.31
2022-03-29 13:00:00,28.16,44.74,DCC-AQ69,36.5,54.12,39.82,42.46
2022-03-29 14:00:00,31.64,45.2,DCC-AQ69,35.09,53.27,38.52,41.2
2022-03-29 15:00:00,38.52,43.84,DCC-AQ69,34.13,54.39,37.84,41.01
2022-03-29 16:00:00,59.53,28.39,DCC-AQ69,32.47,53.19,36.22,39.32
2022-03-29 17:00:00,67.73,19.62,DCC-AQ69,30.99,57.09,35.18,38.38
2022-03-29 18:00:00,72.2,14.67,DCC-AQ69,28.74,51.78,32.52,35.33
2022-03-29 19:00:00,63.37,10.93,DCC-AQ69,28.74,49.62,32.32,35.13
2022-03-29 22:00:00,74.21,-0.43,DCC-AQ69,27.66,57.19,32.5,36.59
2022-03-29 23:00:00,58.3,15.07,DCC-AQ69,25.64,53.74,29.79,32.84
2022-03-30 00:00:00,62.46,1.7,DCC-AQ69,28.77,38.99,31.25,33.18
2022-03-30 01:00:00,59.58,2.68,DCC-AQ69,31.48,44.01,34.15,36.05
2022-03-30 02:00:00,60.23,-2.78,DCC-AQ69,32.89,45.37,35.87,38.13
2022-03-30 03:00:00,60.28,0.41,DCC-AQ69,34.2,45.82,37.2,39.53
2022-03-30 04:00:00,58.6,-1.42,DCC-AQ69,34.2,52.65,38.02,41.03
2022-03-30 05:00:00,66.18,-0.21,DCC-AQ69,34.28,52.96,38.06,41.12
2022-03-30 06:00:00,79.31,-0.87,DCC-AQ69,35.65,63.53,40.53,44.58
2022-03-30 07:00:00,64.16,10.77,DCC-AQ69,23.88,47.42,28.48,32.51
2022-03-30 08:00:00,47.33,32.85,DCC-AQ69,9.59,27.88,13.43,17.15
2022-03-30 09:00:00,38.49,40.72,DCC-AQ69,8.15,27.18,11.81,15.17
2022-03-30 10:00:00,37.16,48.15,DCC-AQ69,6.08,29.21,10.07,13.5
2022-03-30 11:00:00,35.71,49.43,DCC-AQ69,4.42,21.42,7.39,10.1
2022-03-30 12:00:00,34.98,47.79,DCC-AQ69,3.22,22.15,6.61,9.73
2022-03-30 13:00:00,30.87,52.19,DCC-AQ69,2.35,21.83,5.64,8.46
2022-03-30 14:00:00,34.42,47.95,DCC-AQ69,2.11,20.63,5.27,8.26
2022-03-30 15:00:00,30.42,50.02,DCC-AQ69,2.0,20.03,4.89,7.31
2022-03-30 16:00:00,28.47,53.2,DCC-AQ69,1.86,18.17,4.44,6.74
2022-03-30 17:00:00,34.45,49.47,DCC-AQ69,2.1,23.31,5.16,7.83
2022-03-30 18:00:00,23.8,57.87,DCC-AQ69,2.55,16.8,4.94,7.03
2022-03-30 19:00:00,29.08,47.42,DCC-AQ69,2.58,12.07,4.26,5.71
2022-03-30 20:00:00,23.84,56.14,DCC-AQ69,3.07,7.55,4.56,6.03
2022-03-30 21:00:00,15.31,64.36,DCC-AQ69,2.03,7.53,3.7,5.35
2022-03-30 22:00:00,30.92,49.25,DCC-AQ69,2.23,9.13,3.78,5.26
2022-03-30 23:00:00,16.55,62.24,DCC-AQ69,1.51,7.71,3.01,4.51
2022-03-31 00:00:00,17.95,61.57,DCC-AQ69,1.06,6.1,2.41,3.89
2022-03-31 01:00:00,18.64,63.02,DCC-AQ69,1.18,6.16,2.5,3.9
2022-03-31 02:00:00,9.78,71.71,DCC-AQ69,0.9,6.08,2.22,3.61
2022-03-31 03:00:00,8.52,70.86,DCC-AQ69,1.13,7.48,2.6,4.13
2022-03-31 04:00:00,13.56,66.23,DCC-AQ69,1.41,9.04,3.14,4.81
2022-03-31 05:00:00,33.81,48.93,DCC-AQ69,1.86,12.25,4.04,6.11
2022-03-31 06:00:00,46.18,36.29,DCC-AQ69,1.88,14.21,4.13,6.22
2022-03-31 07:00:00,49.32,32.27,DCC-AQ69,1.74,12.36,3.96,6.19
2022-03-31 08:00:00,40.74,42.99,DCC-AQ69,1.61,13.74,4.02,6.52
2022-03-31 09:00:00,28.87,51.79,DCC-AQ69,1.67,14.67,4.14,6.57
2022-03-31 10:00:00,41.47,48.07,DCC-AQ69,1.72,15.37,4.26,6.61
2022-03-31 11:00:00,31.18,51.4,DCC-AQ69,1.73,14.18,3.9,5.76
2022-03-31 12:00:00,36.64,51.16,DCC-AQ69,2.24,15.23,4.47,6.39
2022-03-31 13:00:00,31.15,51.35,DCC-AQ69,2.38,13.82,4.47,6.51
2022-03-31 14:00:00,39.22,50.63,DCC-AQ69,2.54,13.07,4.43,6.24
2022-03-31 15:00:00,41.8,47.96,DCC-AQ69,2.32,14.46,4.33,6.3
2022-03-31 16:00:00,51.31,42.49,DCC-AQ69,2.39,12.98,4.18,5.72
2022-03-31 17:00:00,46.53,43.15,DCC-AQ69,2.38,12.56,4.13,5.71
2022-03-31 18:00:00,56.05,31.11,DCC-AQ69,3.02,17.7,5.52,7.97
2022-03-31 19:00:00,43.02,41.03,DCC-AQ69,3.93,13.12,5.6,7.0
2022-03-31 20:00:00,46.56,35.07,DCC-AQ69,5.55,13.82,7.19,8.48
2022-03-31 21:00:00,38.96,37.35,DCC-AQ69,4.72,13.86,6.47,8.05
2022-03-31 22:00:00,33.79,41.83,DCC-AQ69,4.02,15.19,6.11,8.08
2022-03-31 23:00:00,31.17,42.81,DCC-AQ69,4.22,11.34,5.88,7.42
2022-04-01 00:00:00,29.73,41.22,DCC-AQ69,4.51,11.9,6.28,8.03
2022-04-01 01:00:00,29.31,38.95,DCC-AQ69,3.8,11.08,5.5,7.08
2022-04-01 02:00:00,26.35,38.72,DCC-AQ69,3.5,9.55,5.06,6.52
2022-04-01 03:00:00,23.82,41.09,DCC-AQ69,3.71,10.04,5.28,6.73
2022-04-01 04:00:00,35.84,32.96,DCC-AQ69,3.46,11.04,5.2,6.95
2022-04-01 05:00:00,69.48,7.99,DCC-AQ69,4.13,17.21,6.57,8.9
2022-04-01 06:00:00,84.48,0.04,DCC-AQ69,4.78,25.51,8.43,12.17
2022-04-01 07:00:00,82.02,1.21,DCC-AQ69,5.3,46.58,11.31,16.92
2022-04-01 08:00:00,65.59,8.55,DCC-AQ69,4.91,51.56,11.5,17.46
2022-04-01 09:00:00,38.94,41.12,DCC-AQ69,2.75,19.14,5.23,7.37
2022-04-01 10:00:00,32.65,51.21,DCC-AQ69,2.45,16.71,4.74,6.79
2022-04-01 11:00:00,39.86,49.05,DCC-AQ69,2.57,21.84,5.38,7.88
2022-04-01 12:00:00,27.51,57.54,DCC-AQ69,2.7,14.91,4.59,6.12
2022-04-01 13:00:00,36.12,53.51,DCC-AQ69,2.43,17.01,4.62,6.55
2022-04-01 14:00:00,45.87,44.59,DCC-AQ69,3.34,21.53,5.94,8.03
2022-04-01 15:00:00,52.09,32.66,DCC-AQ69,3.41,18.38,5.74,7.87
2022-04-01 16:00:00,68.27,20.48,DCC-AQ69,3.54,16.7,5.65,7.52
2022-04-01 17:00:00,70.13,17.21,DCC-AQ69,4.01,8.95,5.21,6.26
2022-04-01 18:00:00,57.35,21.28,DCC-AQ69,4.32,7.14,5.16,5.92
2022-04-01 19:00:00,46.6,31.52,DCC-AQ69,4.06,5.82,4.64,5.06
2022-04-01 20:00:00,46.57,39.43,DCC-AQ69,3.35,4.79,3.86,4.26
2022-04-01 21:00:00,43.1,34.14,DCC-AQ69,3.68,5.19,4.22,4.71
2022-04-01 22:00:00,44.73,31.83,DCC-AQ69,2.86,3.93,3.26,3.57
2022-04-01 23:00:00,33.89,35.28,DCC-AQ69,3.24,4.25,3.61,3.83
2022-04-02 00:00:00,33.42,31.72,DCC-AQ69,3.18,4.51,3.61,3.91
2022-04-02 01:00:00,32.27,32.46,DCC-AQ69,3.12,4.22,3.56,3.87
2022-04-02 02:00:00,42.05,19.42,DCC-AQ69,2.55,4.11,3.03,3.37
2022-04-02 03:00:00,33.26,28.38,DCC-AQ69,1.85,3.22,2.33,2.74
2022-04-02 04:00:00,27.9,37.6,DCC-AQ69,1.38,2.55,1.7,1.96
2022-04-02 05:00:00,39.41,25.95,DCC-AQ69,1.85,3.04,2.26,2.67
2022-04-02 06:00:00,44.62,14.68,DCC-AQ69,3.38,6.93,4.34,5.24
2022-04-02 07:00:00,49.54,11.23,DCC-AQ69,4.27,12.47,6.21,8.15
2022-04-02 08:00:00,44.52,24.55,DCC-AQ69,3.0,7.4,3.99,4.87
2022-04-02 09:00:00,45.21,36.35,DCC-AQ69,2.61,6.67,3.46,4.24
2022-04-02 10:00:00,43.63,45.35,DCC-AQ69,2.08,6.06,3.06,4.01
2022-04-02 11:00:00,36.98,55.02,DCC-AQ69,1.7,8.77,3.02,4.14
2022-04-02 12:00:00,21.0,67.39,DCC-AQ69,1.35,7.04,2.55,3.74
2022-04-02 13:00:00,16.7,69.24,DCC-AQ69,1.66,5.76,2.77,3.84
2022-04-02 14:00:00,15.1,72.25,DCC-AQ69,1.58,6.39,2.73,3.82
2022-04-02 15:00:00,14.2,73.62,DCC-AQ69,1.03,5.3,1.97,2.97
2022-04-02 16:00:00,16.82,73.32,DCC-AQ69,1.36,5.28,2.22,3.06
2022-04-02 17:00:00,15.1,75.45,DCC-AQ69,1.4,5.96,2.36,3.31
2022-04-02 18:00:00,20.62,68.68,DCC-AQ69,1.58,7.61,2.85,4.17
2022-04-02 19:00:00,27.01,64.03,DCC-AQ69,3.51,7.43,4.57,5.64
2022-04-02 20:00:00,35.84,51.19,DCC-AQ69,7.45,11.92,8.71,9.8
2022-04-02 21:00:00,58.9,29.03,DCC-AQ69,14.32,19.45,15.85,17.24
2022-04-02 22:00:00,80.43,7.54,DCC-AQ69,14.75,22.01,16.57,18.14
2022-04-02 23:00:00,83.65,-1.94,DCC-AQ69,26.54,36.23,29.04,31.23
2022-04-03 00:00:00,76.44,-1.82,DCC-AQ69,27.5,36.16,29.95,32.06
2022-04-03 01:00:00,69.55,-1.9,DCC-AQ69,19.59,24.9,21.31,22.75
2022-04-03 02:00:00,62.85,0.82,DCC-AQ69,17.51,22.07,18.96,20.15
2022-04-03 03:00:00,52.09,5.54,DCC-AQ69,13.69,18.04,14.9,15.92
2022-04-03 04:00:00,43.0,9.13,DCC-AQ69,14.31,18.34,15.48,16.46
2022-04-03 05:00:00,44.4,7.57,DCC-AQ69,13.39,17.13,14.47,15.35
2022-04-03 06:00:00,55.67,3.94,DCC-AQ69,12.55,17.27,13.78,14.91
2022-04-03 07:00:00,63.32,5.78,DCC-AQ69,12.65,19.63,14.3,15.76
2022-04-03 08:00:00,67.06,18.17,DCC-AQ69,9.7,16.65,11.24,12.61
2022-04-03 09:00:00,45.69,44.7,DCC-AQ69,6.46,12.44,7.83,9.19
2022-04-03 10:00:00,38.38,47.53,DCC-AQ69,5.9,12.27,7.24,8.47
2022-04-03 11:00:00,37.13,48.36,DCC-AQ69,6.16,11.89,7.29,8.25
