datetime,no2,o3,pm10,pm2_5,so2,serial_number
2021-11-30 06:00:00,8.57,49.57,1.62,0.95,0.66,DCC-AQ22
2021-11-30 07:00:00,14.69,46.47,2.31,1.32,0.79,DCC-AQ22
2021-11-30 08:00:00,15.4,46.71,2.85,1.58,0.97,DCC-AQ22
2021-11-30 09:00:00,13.21,51.28,3.91,1.32,0.95,DCC-AQ22
2021-11-30 10:00:00,13.28,49.43,3.52,1.23,1.13,DCC-AQ22
2021-11-30 11:00:00,11.74,54.05,3.77,1.35,1.17,DCC-AQ22
2021-11-30 12:00:00,11.76,53.43,4.39,2.11,1.05,DCC-AQ22
2021-11-30 13:00:00,12.24,54.48,4.45,1.62,1.35,DCC-AQ22
2021-11-30 14:00:00,10.03,56.87,3.58,1.51,1.16,DCC-AQ22
2021-11-30 15:00:00,11.74,55.7,2.81,1.8,1.17,DCC-AQ22
2021-11-30 16:00:00,14.75,53.74,3.59,2.54,1.32,DCC-AQ22
2021-11-30 17:00:00,12.04,58.06,2.79,2.02,1.29,DCC-AQ22
2021-11-30 18:00:00,8.31,54.5,3.3,2.45,1.26,DCC-AQ22
2021-11-30 19:00:00,11.07,57.22,3.35,2.69,0.69,DCC-AQ22
2021-11-30 20:00:00,8.0,61.96,3.67,2.98,1.08,DCC-AQ22
2021-11-30 21:00:00,6.89,60.65,3.46,2.79,1.06,DCC-AQ22
2021-11-30 22:00:00,4.7,63.33,2.39,1.77,1.12,DCC-AQ22
2021-11-30 23:00:00,3.54,66.75,2.04,1.36,0.67,DCC-AQ22
2021-12-01 00:00:00,3.48,65.73,2.04,1.14,0.98,DCC-AQ22
2021-12-01 01:00:00,3.76,62.93,3.19,1.8,0.9,DCC-AQ22
2021-12-01 02:00:00,2.71,63.2,3.73,2.12,0.92,DCC-AQ22
2021-12-01 03:00:00,3.57,60.63,6.6,3.33,0.76,DCC-AQ22
2021-12-01 04:00:00,3.26,62.03,8.71,4.7,0.8,DCC-AQ22
2021-12-01 05:00:00,4.07,59.74,6.52,3.94,1.01,DCC-AQ22
2021-12-01 06:00:00,7.62,54.29,5.87,3.67,0.98,DCC-AQ22
2021-12-01 07:00:00,18.04,47.34,6.39,3.83,1.35,DCC-AQ22
2021-12-01 08:00:00,19.76,46.3,7.82,4.32,1.27,DCC-AQ22
2021-12-01 09:00:00,14.8,49.88,9.59,4.88,1.12,DCC-AQ22
2021-12-01 10:00:00,12.81,51.04,13.42,7.56,1.25,DCC-AQ22
2021-12-01 11:00:00,9.55,54.17,13.77,7.7,1.15,DCC-AQ22
2021-12-01 12:00:00,8.79,55.18,11.69,6.5,1.07,DCC-AQ22
2021-12-01 13:00:00,9.42,55.44,5.66,3.14,1.05,DCC-AQ22
2021-12-01 14:00:00,27.12,50.51,4.28,2.28,1.72,DCC-AQ22
2021-12-01 15:00:00,13.65,46.47,4.72,2.39,1.37,DCC-AQ22
2021-12-01 16:00:00,18.24,40.65,5.99,3.98,0.99,DCC-AQ22
2021-12-01 17:00:00,22.11,36.19,7.09,5.54,1.21,DCC-AQ22
2021-12-01 18:00:00,23.16,33.83,9.43,7.76,0.87,DCC-AQ22
2021-12-01 19:00:00,22.25,34.07,11.43,9.1,1.39,DCC-AQ22
2021-12-01 20:00:00,20.22,33.19,12.5,10.36,1.57,DCC-AQ22
2021-12-01 21:00:00,20.01,32.75,12.25,9.58,1.59,DCC-AQ22
2021-12-01 22:00:00,16.29,33.93,10.75,7.85,1.55,DCC-AQ22
2021-12-01 23:00:00,11.47,34.69,11.31,7.71,1.39,DCC-AQ22
2021-12-02 00:00:00,9.19,37.06,9.47,6.69,1.29,DCC-AQ22
2021-12-02 01:00:00,6.37,38.56,9.04,6.19,1.42,DCC-AQ22
2021-12-02 02:00:00,9.51,35.59,6.09,4.31,1.23,DCC-AQ22
2021-12-02 03:00:00,6.07,38.08,5.33,3.47,1.01,DCC-AQ22
2021-12-02 04:00:00,5.06,38.06,5.36,3.21,1.23,DCC-AQ22
2021-12-02 05:00:00,7.15,34.38,4.48,2.89,1.46,DCC-AQ22
2021-12-02 06:00:00,14.28,28.55,4.62,2.62,1.04,DCC-AQ22
2021-12-02 07:00:00,32.05,10.65,5.58,2.82,1.16,DCC-AQ22
2021-12-02 08:00:00,46.7,-0.15,7.89,3.62,2.13,DCC-AQ22
2021-12-02 09:00:00,42.35,6.39,8.57,3.91,1.98,DCC-AQ22
2021-12-02 10:00:00,31.65,17.28,9.06,3.95,1.74,DCC-AQ22
2021-12-02 11:00:00,29.36,16.61,13.88,5.22,1.42,DCC-AQ22
2021-12-02 12:00:00,29.26,22.44,12.83,5.24,1.69,DCC-AQ22
2021-12-02 13:00:00,24.15,27.36,15.34,6.9,1.82,DCC-AQ22
2021-12-02 14:00:00,21.16,31.44,16.28,6.44,1.31,DCC-AQ22
2021-12-02 15:00:00,28.81,24.68,16.82,7.18,1.47,DCC-AQ22
2021-12-02 16:00:00,22.89,28.19,13.89,7.4,1.08,DCC-AQ22
2021-12-02 17:00:00,27.3,31.09,12.41,7.21,2.33,DCC-AQ22
2021-12-02 18:00:00,17.61,35.55,11.87,6.58,1.78,DCC-AQ22
2021-12-02 19:00:00,31.12,25.59,12.79,9.85,1.72,DCC-AQ22
2021-12-02 20:00:00,44.41,6.85,20.74,18.65,1.93,DCC-AQ22
2021-12-02 21:00:00,38.69,7.58,18.38,17.33,1.76,DCC-AQ22
2021-12-02 22:00:00,10.75,41.72,5.15,4.78,1.46,DCC-AQ22
2021-12-02 23:00:00,3.85,49.01,1.33,1.16,1.49,DCC-AQ22
2021-12-03 00:00:00,3.94,50.66,2.37,1.42,1.35,DCC-AQ22
2021-12-03 01:00:00,4.75,48.33,2.0,1.57,0.97,DCC-AQ22
2021-12-03 02:00:00,4.32,52.45,2.2,1.69,1.16,DCC-AQ22
2021-12-03 03:00:00,3.01,60.24,1.24,0.68,1.18,DCC-AQ22
2021-12-03 04:00:00,3.86,60.89,3.75,1.91,1.02,DCC-AQ22
2021-12-03 05:00:00,7.55,58.37,6.81,3.69,0.76,DCC-AQ22
2021-12-03 06:00:00,14.28,51.85,9.46,4.88,1.12,DCC-AQ22
2021-12-03 07:00:00,31.6,32.19,10.62,5.37,1.09,DCC-AQ22
2021-12-03 08:00:00,42.15,20.98,16.74,6.86,1.22,DCC-AQ22
2021-12-03 09:00:00,29.54,27.91,12.61,6.14,1.25,DCC-AQ22
2021-12-03 10:00:00,38.78,20.15,17.07,7.74,1.85,DCC-AQ22
2021-12-03 11:00:00,36.44,25.68,21.14,8.59,1.64,DCC-AQ22
2021-12-03 12:00:00,29.82,29.22,17.69,8.46,1.38,DCC-AQ22
2021-12-03 13:00:00,37.95,22.54,26.17,10.38,1.85,DCC-AQ22
2021-12-03 14:00:00,39.73,20.48,18.65,10.32,2.22,DCC-AQ22
2021-12-03 15:00:00,46.09,17.83,23.57,13.97,2.12,DCC-AQ22
2021-12-03 16:00:00,43.37,17.42,20.0,12.44,1.94,DCC-AQ22
2021-12-03 17:00:00,43.41,21.65,20.94,14.53,1.89,DCC-AQ22
2021-12-03 18:00:00,29.28,31.88,22.29,16.29,2.1,DCC-AQ22
2021-12-03 19:00:00,19.83,44.29,16.36,11.95,1.99,DCC-AQ22
2021-12-03 20:00:00,14.55,55.04,11.53,8.24,2.02,DCC-AQ22
2021-12-03 21:00:00,10.14,56.12,10.59,8.06,1.7,DCC-AQ22
2021-12-03 22:00:00,8.23,58.41,8.34,7.0,1.35,DCC-AQ22
2021-12-03 23:00:00,5.92,64.5,6.39,5.01,1.73,DCC-AQ22
2021-12-04 00:00:00,6.3,68.74,3.5,2.26,1.15,DCC-AQ22
2021-12-04 01:00:00,3.51,70.32,6.53,3.44,1.28,DCC-AQ22
2021-12-04 02:00:00,2.6,70.88,8.21,4.76,1.42,DCC-AQ22
2021-12-04 03:00:00,2.02,71.87,8.0,4.52,1.25,DCC-AQ22
2021-12-04 04:00:00,2.02,73.43,4.46,2.73,1.17,DCC-AQ22
2021-12-04 05:00:00,1.93,71.27,3.66,2.16,1.18,DCC-AQ22
2021-12-04 06:00:00,3.3,69.65,3.74,2.12,1.44,DCC-AQ22
2021-12-04 07:00:00,5.83,64.66,6.72,2.99,1.26,DCC-AQ22
2021-12-04 08:00:00,9.54,60.04,7.54,3.46,0.81,DCC-AQ22
2021-12-04 09:00:00,10.86,59.36,10.27,4.39,1.71,DCC-AQ22
2021-12-04 10:00:00,13.04,58.51,8.59,4.26,1.51,DCC-AQ22
2021-12-04 11:00:00,14.1,56.51,6.23,3.79,1.41,DCC-AQ22
2021-12-04 12:00:00,10.44,60.28,6.34,3.59,1.42,DCC-AQ22
2021-12-04 13:00:00,12.51,58.35,6.22,3.29,1.46,DCC-AQ22
2021-12-04 14:00:00,14.93,52.77,6.74,3.68,1.97,DCC-AQ22
2021-12-04 15:00:00,14.13,56.7,6.78,4.36,1.78,DCC-AQ22
2021-12-04 16:00:00,17.52,53.57,6.89,5.18,1.72,DCC-AQ22
2021-12-04 17:00:00,18.06,51.23,8.42,6.68,1.72,DCC-AQ22
2021-12-04 18:00:00,18.48,48.61,10.3,8.41,2.28,DCC-AQ22
2021-12-04 19:00:00,17.04,47.17,12.24,10.55,1.99,DCC-AQ22
2021-12-04 20:00:00,20.39,44.99,11.76,10.17,2.33,DCC-AQ22
2021-12-04 21:00:00,17.62,47.76,9.14,7.22,2.57,DCC-AQ22
2021-12-04 22:00:00,11.83,49.09,8.77,6.72,1.92,DCC-AQ22
2021-12-04 23:00:00,11.97,46.52,8.63,7.06,2.0,DCC-AQ22
2021-12-05 00:00:00,11.49,50.19,6.46,4.62,1.63,DCC-AQ22
2021-12-05 01:00:00,4.71,54.38,6.51,4.02,1.02,DCC-AQ22
2021-12-05 02:00:00,4.03,57.28,5.71,3.23,1.52,DCC-AQ22
2021-12-05 03:00:00,3.26,54.74,5.49,3.03,1.38,DCC-AQ22
2021-12-05 04:00:00,4.48,54.26,5.79,3.04,1.18,DCC-AQ22
2021-12-05 05:00:00,3.82,51.8,5.11,2.78,1.26,DCC-AQ22
2021-12-05 06:00:00,4.7,52.34,4.42,2.5,1.4,DCC-AQ22
2021-12-05 07:00:00,6.14,51.5,4.33,2.39,0.98,DCC-AQ22
2021-12-05 08:00:00,8.86,46.14,4.68,2.57,0.95,DCC-AQ22
2021-12-05 09:00:00,9.82,45.1,5.63,2.91,1.06,DCC-AQ22
2021-12-05 10:00:00,13.12,40.32,6.66,3.72,1.83,DCC-AQ22
2021-12-05 11:00:00,17.58,35.16,8.09,4.81,1.38,DCC-AQ22
2021-12-05 12:00:00,18.54,38.45,6.99,4.19,1.3,DCC-AQ22
2021-12-05 13:00:00,15.85,42.11,6.48,3.75,1.64,DCC-AQ22
2021-12-05 14:00:00,15.76,37.98,9.05,5.64,1.47,DCC-AQ22
2021-12-05 15:00:00,23.09,28.68,11.71,8.09,1.58,DCC-AQ22
2021-12-05 16:00:00,47.63,6.26,28.4,23.79,2.19,DCC-AQ22
2021-12-05 17:00:00,59.04,-1.36,48.22,43.53,4.23,DCC-AQ22
2021-12-05 18:00:00,56.73,0.14,60.29,56.23,5.04,DCC-AQ22
2021-12-05 19:00:00,56.25,-0.63,72.54,68.07,6.38,DCC-AQ22
2021-12-05 20:00:00,55.92,0.31,87.08,83.38,7.94,DCC-AQ22
2021-12-05 21:00:00,50.93,0.08,57.94,54.62,7.34,DCC-AQ22
2021-12-05 22:00:00,52.69,0.17,57.8,55.2,8.72,DCC-AQ22
2021-12-05 23:00:00,48.67,-0.12,51.74,48.96,7.91,DCC-AQ22
2021-12-06 00:00:00,29.48,12.3,18.82,16.77,5.1,DCC-AQ22
2021-12-06 01:00:00,5.46,56.42,4.4,3.08,3.15,DCC-AQ22
2021-12-06 02:00:00,3.38,60.47,3.67,2.25,2.34,DCC-AQ22
2021-12-06 03:00:00,3.63,58.54,1.89,1.27,1.87,DCC-AQ22
2021-12-06 04:00:00,1.27,70.58,0.39,0.19,1.99,DCC-AQ22
2021-12-06 05:00:00,1.62,66.2,1.57,0.81,1.35,DCC-AQ22
2021-12-06 06:00:00,4.81,62.82,3.14,1.78,1.28,DCC-AQ22
2021-12-06 07:00:00,17.55,45.44,5.79,3.09,1.24,DCC-AQ22
2021-12-06 08:00:00,26.69,35.2,9.56,4.63,1.34,DCC-AQ22
2021-12-06 09:00:00,29.05,43.42,11.14,4.97,1.9,DCC-AQ22
2021-12-06 10:00:00,19.17,50.68,10.49,4.87,1.74,DCC-AQ22
2021-12-06 11:00:00,12.59,56.18,10.54,5.37,1.23,DCC-AQ22
2021-12-06 12:00:00,18.7,55.3,9.69,4.35,2.04,DCC-AQ22
2021-12-06 13:00:00,14.3,57.16,10.29,4.13,1.54,DCC-AQ22
2021-12-06 14:00:00,16.71,56.37,13.17,5.4,1.79,DCC-AQ22
2021-12-06 15:00:00,21.49,52.9,11.56,5.68,2.05,DCC-AQ22
2021-12-06 16:00:00,23.87,52.1,13.32,6.63,1.44,DCC-AQ22
2021-12-06 17:00:00,25.28,51.12,13.47,8.4,2.31,DCC-AQ22
2021-12-06 18:00:00,14.16,59.26,12.26,8.2,1.99,DCC-AQ22
2021-12-06 19:00:00,23.99,51.45,12.42,9.19,1.8,DCC-AQ22
2021-12-06 20:00:00,11.96,54.86,11.85,8.69,1.92,DCC-AQ22
2021-12-06 21:00:00,11.25,60.25,9.89,7.48,2.2,DCC-AQ22
2021-12-06 22:00:00,8.54,62.07,10.35,6.78,0.91,DCC-AQ22
2021-12-06 23:00:00,6.9,57.37,10.2,6.39,1.59,DCC-AQ22
2021-12-07 00:00:00,5.37,64.2,8.22,4.72,2.17,DCC-AQ22
2021-12-07 01:00:00,4.72,64.02,8.98,4.68,1.68,DCC-AQ22
2021-12-07 02:00:00,6.18,64.83,7.51,4.02,1.63,DCC-AQ22
2021-12-07 03:00:00,3.48,72.83,7.53,4.05,1.91,DCC-AQ22
2021-12-07 04:00:00,1.88,79.81,8.49,4.24,2.45,DCC-AQ22
2021-12-07 05:00:00,2.03,85.03,4.1,2.38,0.91,DCC-AQ22
2021-12-07 06:00:00,3.11,85.67,5.11,3.04,0.89,DCC-AQ22
2021-12-07 07:00:00,5.97,79.38,6.84,4.4,1.65,DCC-AQ22
2021-12-07 08:00:00,6.1,77.61,4.28,2.89,1.29,DCC-AQ22
2021-12-07 09:00:00,5.35,82.84,5.02,3.33,1.98,DCC-AQ22
2021-12-07 10:00:00,4.22,85.38,10.6,6.65,2.12,DCC-AQ22
2021-12-07 11:00:00,4.19,84.79,8.83,5.52,1.97,DCC-AQ22
2021-12-07 12:00:00,5.2,81.98,8.69,5.3,2.39,DCC-AQ22
2021-12-07 13:00:00,5.33,80.93,8.23,5.2,2.23,DCC-AQ22
2021-12-07 14:00:00,5.07,78.84,3.83,2.46,1.96,DCC-AQ22
2021-12-07 15:00:00,4.82,79.32,3.05,1.82,2.33,DCC-AQ22
2021-12-07 16:00:00,7.77,77.12,1.84,1.4,2.21,DCC-AQ22
2021-12-07 17:00:00,8.11,74.49,2.75,2.42,2.56,DCC-AQ22
2021-12-07 18:00:00,10.68,65.71,8.2,5.61,2.6,DCC-AQ22
2021-12-07 19:00:00,9.75,65.81,6.11,4.97,1.11,DCC-AQ22
2021-12-07 20:00:00,5.89,75.02,3.29,2.88,1.52,DCC-AQ22
2021-12-07 21:00:00,10.15,72.86,2.32,1.86,2.4,DCC-AQ22
2021-12-07 22:00:00,4.03,77.48,2.3,1.95,1.89,DCC-AQ22
2021-12-07 23:00:00,3.04,80.57,2.72,2.11,1.78,DCC-AQ22
2021-12-08 00:00:00,1.76,83.11,2.94,2.16,1.97,DCC-AQ22
2021-12-08 01:00:00,2.51,83.13,2.48,1.72,1.76,DCC-AQ22
2021-12-08 02:00:00,1.07,83.08,1.56,0.98,1.28,DCC-AQ22
2021-12-08 03:00:00,1.31,82.59,1.61,0.82,1.72,DCC-AQ22
2021-12-08 04:00:00,2.48,81.0,1.76,1.16,1.73,DCC-AQ22
2021-12-08 05:00:00,2.36,79.81,2.4,1.81,1.8,DCC-AQ22
2021-12-08 06:00:00,5.47,76.75,2.6,1.89,1.31,DCC-AQ22
2021-12-08 07:00:00,12.7,69.69,4.98,3.0,1.97,DCC-AQ22
2021-12-08 08:00:00,10.14,69.34,5.28,3.13,1.68,DCC-AQ22
2021-12-08 09:00:00,10.48,67.86,6.95,4.28,1.38,DCC-AQ22
2021-12-08 10:00:00,10.13,66.66,12.87,7.01,1.81,DCC-AQ22
2021-12-08 11:00:00,11.04,66.24,12.32,6.96,1.49,DCC-AQ22
2021-12-08 12:00:00,10.57,66.11,11.61,6.39,1.32,DCC-AQ22
2021-12-08 13:00:00,8.24,67.73,11.19,6.51,1.18,DCC-AQ22
2021-12-08 14:00:00,8.36,69.55,12.03,7.18,2.13,DCC-AQ22
2021-12-08 15:00:00,11.6,64.97,13.69,7.97,1.62,DCC-AQ22
2021-12-08 16:00:00,9.72,67.54,14.31,8.6,1.48,DCC-AQ22
2021-12-08 17:00:00,11.81,65.7,16.24,10.15,2.16,DCC-AQ22
2021-12-08 18:00:00,11.89,66.91,17.72,11.04,1.45,DCC-AQ22
2021-12-08 19:00:00,11.4,63.39,17.62,11.36,1.96,DCC-AQ22
2021-12-08 20:00:00,10.26,57.73,15.8,10.4,1.58,DCC-AQ22
2021-12-08 21:00:00,8.8,61.2,12.33,8.2,1.71,DCC-AQ22
2021-12-08 22:00:00,6.82,62.35,12.13,7.52,2.02,DCC-AQ22
2021-12-08 23:00:00,4.52,62.87,10.8,6.44,1.68,DCC-AQ22
2021-12-09 00:00:00,4.84,62.47,10.17,5.95,1.42,DCC-AQ22
2021-12-09 01:00:00,3.09,64.47,8.6,4.86,2.01,DCC-AQ22
2021-12-09 02:00:00,2.45,63.59,8.37,4.5,1.54,DCC-AQ22
2021-12-09 03:00:00,2.01,66.0,8.23,4.11,1.34,DCC-AQ22
2021-12-09 04:00:00,1.97,63.12,8.16,3.97,1.49,DCC-AQ22
2021-12-09 05:00:00,2.93,58.14,8.91,4.36,1.3,DCC-AQ22
2021-12-09 06:00:00,6.25,54.12,11.05,5.12,1.61,DCC-AQ22
2021-12-09 07:00:00,16.08,47.26,12.25,5.41,2.21,DCC-AQ22
2021-12-09 08:00:00,22.27,41.3,11.14,4.9,1.71,DCC-AQ22
2021-12-09 09:00:00,48.39,15.73,12.69,5.77,2.75,DCC-AQ22
2021-12-09 10:00:00,59.95,15.41,15.29,5.78,3.24,DCC-AQ22
2021-12-09 11:00:00,32.94,43.32,8.86,3.61,1.66,DCC-AQ22
2021-12-09 12:00:00,10.71,65.75,2.71,0.82,1.98,DCC-AQ22
2021-12-09 13:00:00,12.4,60.98,4.17,2.0,2.05,DCC-AQ22
2021-12-09 14:00:00,18.96,50.86,5.6,2.71,2.05,DCC-AQ22
2021-12-09 15:00:00,17.77,53.23,4.52,2.84,1.57,DCC-AQ22
2021-12-09 16:00:00,18.96,60.32,7.8,5.95,1.31,DCC-AQ22
2021-12-09 17:00:00,24.18,55.21,13.17,9.42,1.68,DCC-AQ22
2021-12-09 18:00:00,32.18,50.24,18.12,14.05,2.46,DCC-AQ22
2021-12-09 19:00:00,16.74,54.87,13.86,10.14,1.84,DCC-AQ22
2021-12-09 20:00:00,16.72,54.69,12.84,9.81,1.85,DCC-AQ22
2021-12-09 21:00:00,12.35,59.57,11.66,8.7,1.34,DCC-AQ22
2021-12-09 22:00:00,9.95,58.55,10.75,7.6,1.4,DCC-AQ22
2021-12-09 23:00:00,10.0,58.09,9.39,6.55,1.83,DCC-AQ22
2021-12-10 00:00:00,5.68,60.7,8.35,5.43,1.86,DCC-AQ22
2021-12-10 01:00:00,5.01,60.24,7.07,4.78,1.5,DCC-AQ22
2021-12-10 02:00:00,3.48,60.46,5.1,3.24,1.52,DCC-AQ22
2021-12-10 03:00:00,2.36,66.51,3.33,1.97,1.71,DCC-AQ22
2021-12-10 04:00:00,2.97,65.99,2.24,1.54,1.9,DCC-AQ22
2021-12-10 05:00:00,4.95,61.18,2.47,1.59,1.21,DCC-AQ22
2021-12-10 06:00:00,7.04,61.8,4.05,2.34,1.83,DCC-AQ22
2021-12-10 07:00:00,16.47,52.21,3.94,2.2,1.35,DCC-AQ22
2021-12-10 08:00:00,19.95,47.69,4.95,2.6,1.17,DCC-AQ22
2021-12-10 09:00:00,17.69,50.07,8.0,3.57,1.43,DCC-AQ22
2021-12-10 10:00:00,18.44,49.35,7.84,4.13,1.98,DCC-AQ22
2021-12-10 11:00:00,20.64,47.77,6.58,3.92,2.79,DCC-AQ22
2021-12-10 12:00:00,16.93,51.35,8.39,4.69,1.59,DCC-AQ22
2021-12-10 13:00:00,16.84,47.81,8.9,5.71,1.95,DCC-AQ22
2021-12-10 14:00:00,20.85,41.64,11.37,6.61,1.29,DCC-AQ22
2021-12-10 15:00:00,23.49,39.78,12.94,7.53,1.77,DCC-AQ22
2021-12-10 16:00:00,26.87,35.26,19.82,10.36,1.21,DCC-AQ22
2021-12-10 17:00:00,25.9,39.44,21.76,13.2,1.6,DCC-AQ22
2021-12-10 18:00:00,24.72,40.7,19.44,13.06,2.05,DCC-AQ22
2021-12-10 19:00:00,24.42,40.02,21.37,15.42,2.26,DCC-AQ22
2021-12-10 20:00:00,19.06,44.15,22.93,16.52,2.19,DCC-AQ22
2021-12-10 21:00:00,16.48,44.91,20.61,15.81,2.02,DCC-AQ22
2021-12-10 22:00:00,10.36,54.54,19.88,12.97,1.3,DCC-AQ22
2021-12-10 23:00:00,9.09,48.36,17.38,10.75,1.98,DCC-AQ22
2021-12-11 00:00:00,8.32,50.7,16.77,9.49,1.84,DCC-AQ22
2021-12-11 01:00:00,4.64,56.9,15.02,8.17,1.58,DCC-AQ22
2021-12-11 02:00:00,4.27,56.2,14.24,7.5,1.21,DCC-AQ22
2021-12-11 03:00:00,8.38,48.87,14.26,7.48,1.63,DCC-AQ22
2021-12-11 04:00:00,16.21,37.16,11.01,6.59,1.86,DCC-AQ22
2021-12-11 05:00:00,20.69,33.04,9.35,5.55,1.61,DCC-AQ22
2021-12-11 06:00:00,22.17,30.2,9.08,5.19,1.48,DCC-AQ22
2021-12-11 07:00:00,41.93,9.8,7.45,5.09,1.84,DCC-AQ22
2021-12-11 08:00:00,56.17,2.34,6.23,4.13,2.3,DCC-AQ22
2021-12-11 09:00:00,57.12,0.86,5.45,4.0,2.35,DCC-AQ22
2021-12-11 10:00:00,33.69,31.61,5.92,3.73,2.23,DCC-AQ22
2021-12-11 11:00:00,10.2,59.58,1.09,0.64,1.33,DCC-AQ22
2021-12-11 12:00:00,9.73,55.42,1.32,0.77,1.47,DCC-AQ22
2021-12-11 13:00:00,13.4,51.5,1.28,0.98,1.66,DCC-AQ22
2021-12-11 14:00:00,7.97,51.1,1.75,1.4,0.96,DCC-AQ22
2021-12-11 15:00:00,9.73,48.3,2.36,1.84,1.36,DCC-AQ22
2021-12-11 16:00:00,8.9,48.22,3.73,3.17,1.14,DCC-AQ22
2021-12-11 17:00:00,11.05,45.61,4.49,3.95,0.97,DCC-AQ22
2021-12-11 18:00:00,16.38,39.18,5.4,4.89,1.16,DCC-AQ22
2021-12-11 19:00:00,13.27,56.69,6.78,6.21,1.1,DCC-AQ22
2021-12-11 20:00:00,17.18,58.48,7.55,6.39,1.29,DCC-AQ22
2021-12-11 21:00:00,11.62,68.73,7.12,5.97,1.59,DCC-AQ22
2021-12-11 22:00:00,6.54,73.03,4.66,3.67,0.95,DCC-AQ22
2021-12-26 22:00:00,37.34,7.62,41.98,40.68,3.16,DCC-AQ22
2021-12-26 23:00:00,31.6,4.58,39.06,37.67,3.09,DCC-AQ22
2021-12-27 00:00:00,18.22,25.33,14.15,13.43,2.93,DCC-AQ22
2021-12-27 01:00:00,14.71,22.55,6.11,5.45,2.35,DCC-AQ22
2021-12-27 02:00:00,15.81,14.74,6.9,6.22,2.1,DCC-AQ22
2021-12-27 03:00:00,14.73,22.81,6.09,4.65,2.17,DCC-AQ22
2021-12-27 04:00:00,12.69,17.42,5.0,3.67,2.16,DCC-AQ22
2021-12-27 05:00:00,17.84,10.78,4.74,3.41,2.15,DCC-AQ22
2021-12-27 06:00:00,26.78,6.59,3.93,3.06,2.26,DCC-AQ22
2021-12-27 07:00:00,41.93,4.43,5.7,4.1,2.72,DCC-AQ22
2021-12-27 08:00:00,28.24,27.18,5.94,3.95,1.92,DCC-AQ22
2021-12-27 09:00:00,30.08,24.14,5.45,3.91,1.94,DCC-AQ22
2021-12-27 10:00:00,14.25,51.18,5.76,3.63,2.45,DCC-AQ22
2021-12-27 11:00:00,10.67,57.88,5.46,3.07,2.33,DCC-AQ22
2021-12-27 12:00:00,11.89,56.19,5.19,3.05,2.11,DCC-AQ22
2021-12-27 13:00:00,15.47,51.5,5.7,3.4,1.97,DCC-AQ22
2021-12-27 14:00:00,21.01,50.02,6.49,4.21,1.93,DCC-AQ22
2021-12-27 15:00:00,21.6,44.92,9.85,6.81,2.21,DCC-AQ22
2021-12-27 16:00:00,31.8,40.25,13.04,9.54,3.11,DCC-AQ22
2021-12-27 17:00:00,28.23,33.25,16.78,12.34,2.3,DCC-AQ22
2021-12-27 18:00:00,32.48,23.85,18.96,14.2,2.56,DCC-AQ22
2021-12-27 19:00:00,29.44,29.07,16.94,12.53,2.39,DCC-AQ22
2021-12-27 20:00:00,36.94,19.98,15.05,11.87,2.82,DCC-AQ22
2021-12-27 21:00:00,30.76,20.18,19.83,16.16,2.3,DCC-AQ22
2021-12-27 22:00:00,27.71,17.48,21.74,17.33,2.92,DCC-AQ22
2021-12-27 23:00:00,21.27,21.1,17.39,14.1,2.39,DCC-AQ22
2021-12-28 00:00:00,20.97,19.64,16.86,14.56,2.46,DCC-AQ22
2021-12-28 01:00:00,17.8,21.82,15.88,14.66,2.26,DCC-AQ22
2021-12-28 02:00:00,18.66,24.3,15.93,13.24,2.16,DCC-AQ22
2021-12-28 03:00:00,30.8,6.93,13.56,12.06,2.33,DCC-AQ22
2021-12-28 04:00:00,26.46,7.32,10.59,10.18,2.13,DCC-AQ22
2021-12-28 05:00:00,13.11,23.74,5.4,5.11,2.16,DCC-AQ22
2021-12-28 06:00:00,11.4,28.46,2.24,1.88,1.97,DCC-AQ22
2021-12-28 07:00:00,10.99,29.22,2.66,2.12,1.73,DCC-AQ22
2021-12-28 08:00:00,9.0,29.52,3.1,2.68,2.01,DCC-AQ22
2021-12-28 09:00:00,8.34,31.54,4.23,3.89,1.89,DCC-AQ22
2021-12-28 10:00:00,10.84,32.42,5.81,5.24,1.79,DCC-AQ22
2021-12-28 11:00:00,20.0,34.44,6.53,5.85,1.85,DCC-AQ22
2021-12-28 12:00:00,12.41,33.95,5.43,4.76,1.92,DCC-AQ22
2021-12-28 13:00:00,11.88,34.19,5.31,4.85,1.9,DCC-AQ22
2021-12-28 14:00:00,12.34,31.51,7.53,6.97,2.13,DCC-AQ22
2021-12-28 15:00:00,14.53,29.04,9.15,8.43,1.77,DCC-AQ22
2021-12-28 16:00:00,15.16,30.93,10.36,9.77,1.68,DCC-AQ22
2021-12-28 17:00:00,15.98,29.73,14.35,13.66,1.98,DCC-AQ22
2021-12-28 18:00:00,29.99,14.78,26.79,25.34,2.38,DCC-AQ22
2021-12-28 19:00:00,45.24,6.22,47.19,44.39,4.5,DCC-AQ22
2021-12-28 20:00:00,46.25,3.62,85.58,83.29,5.86,DCC-AQ22
2021-12-28 21:00:00,45.92,3.88,108.91,106.09,7.26,DCC-AQ22
2021-12-28 22:00:00,45.64,3.83,103.04,100.86,9.29,DCC-AQ22
2021-12-28 23:00:00,44.89,2.62,74.38,72.59,7.7,DCC-AQ22
2021-12-29 00:00:00,30.86,9.03,28.5,27.21,5.6,DCC-AQ22
