datetime,pm1,pm10,pm2_5,pm4,serial_number
2021-09-02 06:00:00,7.1,13.61,9.22,11.2,DCC-AQ52
2021-09-02 07:00:00,7.67,15.0,10.07,12.23,DCC-AQ52
2021-09-02 08:00:00,7.95,15.25,10.31,12.4,DCC-AQ52
2021-09-02 09:00:00,9.08,16.68,11.43,13.54,DCC-AQ52
2021-09-02 10:00:00,10.21,19.07,12.72,14.97,DCC-AQ52
2021-09-02 11:00:00,10.12,17.08,12.35,14.33,DCC-AQ52
2021-09-02 12:00:00,9.4,15.94,11.45,13.32,DCC-AQ52
2021-09-02 13:00:00,3.97,7.6,4.96,5.9,DCC-AQ52
2021-09-02 14:00:00,3.57,6.84,4.52,5.53,DCC-AQ52
2021-09-02 15:00:00,5.23,8.79,6.31,7.3,DCC-AQ52
2021-09-02 16:00:00,5.4,10.35,6.86,8.22,DCC-AQ52
2021-09-02 17:00:00,6.16,11.63,7.82,9.27,DCC-AQ52
2021-09-02 18:00:00,6.5,13.67,8.47,10.26,DCC-AQ52
2021-09-02 19:00:00,5.37,11.69,7.05,8.53,DCC-AQ52
2021-09-02 20:00:00,5.27,10.12,6.81,8.22,DCC-AQ52
2021-09-02 21:00:00,5.9,11.31,7.55,9.09,DCC-AQ52
2021-09-02 22:00:00,6.75,11.64,8.36,9.89,DCC-AQ52
2021-09-02 23:00:00,6.48,10.72,7.94,9.33,DCC-AQ52
2021-09-03 00:00:00,6.67,12.87,8.66,10.48,DCC-AQ52
2021-09-03 01:00:00,6.56,13.15,8.9,11.07,DCC-AQ52
2021-09-03 02:00:00,6.77,14.76,9.55,12.05,DCC-AQ52
2021-09-03 03:00:00,7.52,14.07,9.8,11.8,DCC-AQ52
2021-09-03 04:00:00,7.78,15.34,10.39,12.7,DCC-AQ52
2021-09-03 05:00:00,8.72,16.71,11.21,13.41,DCC-AQ52
2021-09-03 06:00:00,8.17,16.37,10.74,12.87,DCC-AQ52
2021-09-03 07:00:00,10.63,22.67,14.54,18.01,DCC-AQ52
2021-09-03 08:00:00,10.31,20.99,14.13,17.59,DCC-AQ52
2021-09-03 09:00:00,9.78,19.34,13.07,16.06,DCC-AQ52
2021-09-03 10:00:00,8.14,16.03,10.94,13.54,DCC-AQ52
2021-09-03 11:00:00,9.06,17.79,12.21,15.12,DCC-AQ52
2021-09-03 12:00:00,7.66,15.21,10.39,12.84,DCC-AQ52
2021-09-03 13:00:00,7.12,12.99,9.36,11.26,DCC-AQ52
2021-09-03 14:00:00,7.0,12.43,9.14,11.04,DCC-AQ52
2021-09-03 15:00:00,8.5,16.08,10.9,13.17,DCC-AQ52
2021-09-03 16:00:00,7.7,15.12,10.1,12.37,DCC-AQ52
2021-09-03 17:00:00,7.7,15.56,10.12,12.3,DCC-AQ52
2021-09-03 18:00:00,7.37,13.89,9.56,11.57,DCC-AQ52
2021-09-03 19:00:00,6.87,12.1,8.76,10.66,DCC-AQ52
2021-09-03 20:00:00,7.62,13.71,9.64,11.54,DCC-AQ52
2021-09-03 21:00:00,8.61,15.55,10.8,12.73,DCC-AQ52
2021-09-03 22:00:00,9.75,16.14,11.99,14.0,DCC-AQ52
2021-09-03 23:00:00,11.0,17.67,13.45,15.66,DCC-AQ52
2021-09-04 00:00:00,12.6,19.95,15.31,17.81,DCC-AQ52
2021-09-04 01:00:00,13.83,20.78,16.68,18.97,DCC-AQ52
2021-09-04 02:00:00,13.83,20.83,16.55,18.86,DCC-AQ52
2021-09-04 03:00:00,14.99,22.03,17.9,20.09,DCC-AQ52
2021-09-04 04:00:00,16.04,23.25,19.14,21.4,DCC-AQ52
2021-09-04 05:00:00,16.51,23.73,19.55,21.58,DCC-AQ52
2021-09-04 06:00:00,16.3,23.71,19.33,21.54,DCC-AQ52
2021-09-04 07:00:00,14.69,21.75,17.28,19.18,DCC-AQ52
2021-09-04 08:00:00,14.0,21.15,16.71,18.86,DCC-AQ52
2021-09-04 09:00:00,13.5,21.27,16.42,18.93,DCC-AQ52
2021-09-04 10:00:00,13.37,24.5,16.88,19.82,DCC-AQ52
2021-09-04 11:00:00,13.04,27.31,17.86,21.94,DCC-AQ52
2021-09-04 12:00:00,13.38,28.76,18.51,22.99,DCC-AQ52
2021-09-04 13:00:00,13.96,30.68,19.31,24.14,DCC-AQ52
2021-09-04 14:00:00,13.99,29.87,19.05,23.59,DCC-AQ52
2021-09-04 15:00:00,14.85,27.85,19.44,23.45,DCC-AQ52
2021-09-04 16:00:00,14.01,25.28,18.1,21.75,DCC-AQ52
2021-09-04 17:00:00,15.59,27.84,19.67,23.13,DCC-AQ52
2021-09-04 18:00:00,12.93,22.3,16.31,19.3,DCC-AQ52
2021-09-04 19:00:00,12.39,20.1,15.3,17.77,DCC-AQ52
2021-09-04 20:00:00,13.89,22.22,16.76,19.07,DCC-AQ52
2021-09-04 21:00:00,13.83,21.67,16.62,19.02,DCC-AQ52
2021-09-04 22:00:00,14.23,21.56,17.02,19.31,DCC-AQ52
2021-09-04 23:00:00,13.6,19.73,15.89,17.58,DCC-AQ52
2021-09-05 00:00:00,13.93,19.83,16.19,17.93,DCC-AQ52
2021-09-05 01:00:00,14.04,22.03,16.83,19.1,DCC-AQ52
2021-09-05 02:00:00,13.34,21.91,16.1,18.24,DCC-AQ52
2021-09-05 03:00:00,12.32,21.14,15.25,17.79,DCC-AQ52
2021-09-05 04:00:00,11.53,21.23,14.7,17.58,DCC-AQ52
2021-09-05 05:00:00,11.34,20.51,14.32,16.96,DCC-AQ52
2021-09-05 06:00:00,11.5,20.94,14.65,17.53,DCC-AQ52
2021-09-05 07:00:00,11.65,22.73,15.03,18.01,DCC-AQ52
2021-09-05 08:00:00,12.68,23.27,16.08,19.2,DCC-AQ52
2021-09-05 09:00:00,13.05,24.88,16.76,20.22,DCC-AQ52
2021-09-05 10:00:00,14.03,27.77,18.06,21.84,DCC-AQ52
2021-09-05 11:00:00,17.42,32.85,22.04,26.24,DCC-AQ52
2021-09-05 12:00:00,22.25,36.19,27.03,31.07,DCC-AQ52
2021-09-05 13:00:00,23.9,41.11,29.21,33.8,DCC-AQ52
2021-09-05 14:00:00,25.06,40.41,30.2,34.77,DCC-AQ52
2021-09-05 15:00:00,25.07,42.9,30.58,35.28,DCC-AQ52
2021-09-05 16:00:00,25.09,41.19,30.62,35.34,DCC-AQ52
2021-09-05 17:00:00,23.76,37.65,28.92,33.18,DCC-AQ52
2021-09-05 18:00:00,21.8,34.69,26.7,30.8,DCC-AQ52
2021-09-05 19:00:00,19.62,29.13,23.56,26.76,DCC-AQ52
2021-09-05 20:00:00,19.99,28.73,23.59,26.47,DCC-AQ52
2021-09-05 21:00:00,19.13,26.09,22.07,24.28,DCC-AQ52
2021-09-05 22:00:00,15.91,23.79,18.49,20.26,DCC-AQ52
2021-09-05 23:00:00,8.58,11.63,9.69,10.57,DCC-AQ52
2021-09-06 00:00:00,7.62,10.21,8.53,9.3,DCC-AQ52
2021-09-06 01:00:00,7.27,10.64,8.27,9.24,DCC-AQ52
2021-09-06 02:00:00,6.96,9.89,7.82,8.62,DCC-AQ52
2021-09-06 03:00:00,10.67,13.58,11.81,12.78,DCC-AQ52
2021-09-06 04:00:00,12.29,15.84,13.53,14.54,DCC-AQ52
2021-09-06 05:00:00,11.67,15.08,12.8,13.72,DCC-AQ52
2021-09-06 06:00:00,11.65,15.45,12.91,13.92,DCC-AQ52
2021-09-06 07:00:00,12.1,18.07,13.77,15.17,DCC-AQ52
2021-09-06 08:00:00,14.53,21.76,16.51,18.1,DCC-AQ52
2021-09-06 09:00:00,11.6,16.64,13.08,14.2,DCC-AQ52
2021-09-06 10:00:00,8.57,13.15,9.84,11.13,DCC-AQ52
2021-09-06 11:00:00,8.18,12.38,9.29,10.29,DCC-AQ52
2021-09-06 12:00:00,9.9,14.38,11.3,12.45,DCC-AQ52
2021-09-06 13:00:00,10.3,15.88,12.22,13.75,DCC-AQ52
2021-09-06 14:00:00,8.15,15.17,10.32,12.11,DCC-AQ52
2021-09-06 15:00:00,5.97,12.86,8.12,10.01,DCC-AQ52
2021-09-06 16:00:00,5.54,11.75,7.54,9.35,DCC-AQ52
2021-09-06 17:00:00,5.43,11.97,7.53,9.33,DCC-AQ52
2021-09-06 18:00:00,5.57,11.33,7.62,9.38,DCC-AQ52
2021-09-06 19:00:00,6.02,10.16,7.73,9.17,DCC-AQ52
2021-09-06 20:00:00,7.28,10.31,8.68,9.65,DCC-AQ52
2021-09-06 21:00:00,7.84,11.51,9.15,10.07,DCC-AQ52
2021-09-06 22:00:00,8.69,11.79,9.98,10.91,DCC-AQ52
2021-09-06 23:00:00,10.17,13.64,11.6,12.53,DCC-AQ52
2021-09-07 00:00:00,13.3,17.89,15.18,16.33,DCC-AQ52
2021-09-07 01:00:00,15.44,19.82,17.45,18.54,DCC-AQ52
2021-09-07 02:00:00,17.03,21.99,19.23,20.55,DCC-AQ52
2021-09-07 03:00:00,17.3,19.82,18.73,19.32,DCC-AQ52
2021-09-07 04:00:00,14.16,15.8,14.91,15.17,DCC-AQ52
2021-09-07 05:00:00,13.46,14.9,14.13,14.27,DCC-AQ52
2021-09-07 06:00:00,12.34,13.48,12.94,13.12,DCC-AQ52
2021-09-07 07:00:00,14.82,17.09,15.83,16.12,DCC-AQ52
2021-09-07 08:00:00,11.13,14.24,12.11,12.76,DCC-AQ52
2021-09-07 09:00:00,9.97,12.56,10.79,11.41,DCC-AQ52
2021-09-07 10:00:00,6.65,9.71,7.62,8.44,DCC-AQ52
2021-09-07 11:00:00,9.26,13.72,10.71,11.75,DCC-AQ52
2021-09-07 12:00:00,10.67,15.7,12.31,13.38,DCC-AQ52
2021-09-07 13:00:00,11.96,15.72,13.38,14.13,DCC-AQ52
2021-09-07 14:00:00,13.52,18.37,15.14,16.01,DCC-AQ52
2021-09-07 15:00:00,14.01,18.52,15.77,16.82,DCC-AQ52
2021-09-07 16:00:00,13.2,18.02,14.86,15.92,DCC-AQ52
2021-09-07 17:00:00,9.71,13.44,10.73,11.48,DCC-AQ52
2021-09-07 18:00:00,9.07,12.81,10.06,10.85,DCC-AQ52
2021-09-07 19:00:00,13.43,18.13,14.88,15.86,DCC-AQ52
2021-09-07 20:00:00,21.68,25.85,23.75,24.65,DCC-AQ52
2021-09-07 21:00:00,26.05,30.98,28.61,29.54,DCC-AQ52
2021-09-07 22:00:00,33.52,40.02,37.24,38.69,DCC-AQ52
2021-09-07 23:00:00,32.83,39.61,36.68,38.13,DCC-AQ52
2021-09-08 00:00:00,31.71,38.16,35.4,36.91,DCC-AQ52
2021-09-08 01:00:00,25.05,30.01,27.61,28.74,DCC-AQ52
2021-09-08 02:00:00,16.39,20.42,17.99,18.91,DCC-AQ52
2021-09-08 03:00:00,15.67,20.83,17.52,18.83,DCC-AQ52
2021-09-08 04:00:00,16.0,21.14,18.09,19.49,DCC-AQ52
2021-09-08 05:00:00,16.91,22.09,19.02,20.41,DCC-AQ52
2021-09-08 06:00:00,20.97,27.9,23.55,25.29,DCC-AQ52
2021-09-08 07:00:00,21.28,32.78,24.52,26.81,DCC-AQ52
2021-09-08 08:00:00,18.39,34.79,22.41,25.93,DCC-AQ52
2021-09-08 09:00:00,17.63,30.87,21.18,24.36,DCC-AQ52
2021-09-08 10:00:00,12.97,22.46,15.32,17.54,DCC-AQ52
2021-09-08 11:00:00,11.71,20.85,13.68,15.57,DCC-AQ52
2021-09-08 12:00:00,12.28,22.9,14.57,16.87,DCC-AQ52
2021-09-08 13:00:00,12.82,23.3,15.35,17.9,DCC-AQ52
2021-09-08 14:00:00,12.35,23.95,15.18,17.98,DCC-AQ52
2021-09-08 15:00:00,12.56,22.68,15.16,17.81,DCC-AQ52
2021-09-08 16:00:00,13.36,24.16,16.05,18.91,DCC-AQ52
2021-09-08 17:00:00,12.24,23.71,14.84,17.48,DCC-AQ52
2021-09-08 18:00:00,13.05,24.27,15.96,18.88,DCC-AQ52
2021-09-08 19:00:00,13.71,22.5,16.99,20.33,DCC-AQ52
2021-09-08 20:00:00,15.51,27.68,19.28,22.68,DCC-AQ52
2021-09-08 21:00:00,15.34,24.41,18.62,21.45,DCC-AQ52
2021-09-08 22:00:00,15.73,23.1,18.55,21.03,DCC-AQ52
2021-09-08 23:00:00,16.41,24.0,18.99,21.03,DCC-AQ52
2021-09-09 00:00:00,17.55,23.47,19.85,21.39,DCC-AQ52
2021-09-09 01:00:00,17.41,28.56,20.68,23.45,DCC-AQ52
2021-09-09 02:00:00,16.45,24.97,19.09,21.04,DCC-AQ52
2021-09-09 03:00:00,16.12,22.08,18.08,19.35,DCC-AQ52
2021-09-09 04:00:00,17.83,23.89,20.23,21.78,DCC-AQ52
2021-09-09 05:00:00,15.6,23.16,18.05,19.74,DCC-AQ52
2021-09-09 06:00:00,12.11,17.66,13.56,14.89,DCC-AQ52
2021-09-09 07:00:00,5.91,8.55,6.6,7.17,DCC-AQ52
2021-09-09 08:00:00,4.99,7.92,5.61,6.19,DCC-AQ52
2021-09-09 09:00:00,6.54,9.62,7.25,7.87,DCC-AQ52
2021-09-09 10:00:00,6.51,9.68,7.28,7.93,DCC-AQ52
2021-09-09 11:00:00,2.9,5.14,3.54,4.07,DCC-AQ52
2021-09-09 12:00:00,2.43,4.91,3.09,3.67,DCC-AQ52
2021-09-09 13:00:00,5.59,7.66,6.34,6.81,DCC-AQ52
2021-09-09 14:00:00,5.43,6.97,5.83,6.01,DCC-AQ52
2021-09-09 15:00:00,3.02,3.79,3.17,3.31,DCC-AQ52
2021-09-09 16:00:00,2.62,3.29,2.75,2.87,DCC-AQ52
2021-09-09 17:00:00,2.1,2.55,2.19,2.3,DCC-AQ52
2021-09-09 18:00:00,1.36,2.09,1.49,1.59,DCC-AQ52
2021-09-09 19:00:00,1.64,2.89,1.8,1.98,DCC-AQ52
2021-09-09 20:00:00,3.98,7.28,4.71,5.43,DCC-AQ52
2021-09-09 21:00:00,5.08,10.76,6.17,7.29,DCC-AQ52
2021-09-09 22:00:00,4.85,12.41,6.2,7.79,DCC-AQ52
2021-09-09 23:00:00,6.29,13.37,7.63,9.23,DCC-AQ52
2021-09-10 00:00:00,10.26,18.33,11.97,13.82,DCC-AQ52
2021-09-10 01:00:00,10.14,20.78,11.98,14.08,DCC-AQ52
2021-09-10 02:00:00,7.55,18.95,9.36,11.43,DCC-AQ52
2021-09-10 03:00:00,5.59,16.39,7.33,9.4,DCC-AQ52
2021-09-10 04:00:00,5.61,14.94,7.13,8.99,DCC-AQ52
2021-09-10 05:00:00,5.97,15.42,7.45,9.09,DCC-AQ52
2021-09-10 06:00:00,6.29,18.7,8.19,10.28,DCC-AQ52
2021-09-10 07:00:00,6.56,15.29,8.11,9.65,DCC-AQ52
2021-09-10 08:00:00,6.62,14.17,7.86,8.99,DCC-AQ52
2021-09-10 09:00:00,7.3,11.98,8.25,9.11,DCC-AQ52
2021-09-10 10:00:00,5.27,8.4,5.92,6.52,DCC-AQ52
2021-09-10 11:00:00,6.49,12.02,7.5,8.41,DCC-AQ52
2021-09-10 12:00:00,10.59,15.3,11.62,12.62,DCC-AQ52
2021-09-10 13:00:00,8.55,12.74,9.52,10.46,DCC-AQ52
2021-09-10 14:00:00,8.81,13.52,9.85,10.9,DCC-AQ52
2021-09-10 15:00:00,9.51,14.39,10.73,11.92,DCC-AQ52
2021-09-10 16:00:00,8.53,13.98,9.94,11.23,DCC-AQ52
2021-09-10 17:00:00,6.8,12.39,8.0,9.06,DCC-AQ52
2021-09-10 18:00:00,4.97,10.71,6.07,7.08,DCC-AQ52
2021-09-10 19:00:00,3.26,7.89,4.09,4.86,DCC-AQ52
2021-09-10 20:00:00,3.86,6.49,4.49,5.09,DCC-AQ52
2021-09-10 21:00:00,4.31,6.82,4.95,5.61,DCC-AQ52
2021-09-10 22:00:00,3.01,6.64,3.74,4.35,DCC-AQ52
2021-09-10 23:00:00,2.86,6.13,3.62,4.44,DCC-AQ52
2021-09-11 00:00:00,2.29,5.08,2.99,3.74,DCC-AQ52
2021-09-11 01:00:00,2.47,5.23,3.19,3.94,DCC-AQ52
2021-09-11 02:00:00,2.37,5.18,3.03,3.7,DCC-AQ52
2021-09-11 03:00:00,2.6,4.98,3.28,4.06,DCC-AQ52
2021-09-11 04:00:00,2.46,5.34,3.19,3.97,DCC-AQ52
2021-09-11 05:00:00,1.84,4.33,2.41,3.02,DCC-AQ52
2021-09-11 06:00:00,1.82,4.05,2.35,2.94,DCC-AQ52
2021-09-11 07:00:00,1.99,4.04,2.46,2.96,DCC-AQ52
2021-09-11 08:00:00,1.55,3.17,1.95,2.37,DCC-AQ52
2021-09-11 09:00:00,1.45,4.18,1.99,2.53,DCC-AQ52
2021-09-11 10:00:00,1.23,3.19,1.67,2.11,DCC-AQ52
2021-09-11 11:00:00,0.99,2.82,1.36,1.72,DCC-AQ52
2021-09-11 12:00:00,0.84,3.57,1.24,1.56,DCC-AQ52
2021-09-11 13:00:00,0.99,4.33,1.55,2.08,DCC-AQ52
2021-09-11 14:00:00,1.03,3.49,1.55,2.11,DCC-AQ52
2021-09-11 15:00:00,1.39,4.87,2.02,2.59,DCC-AQ52
2021-09-11 16:00:00,1.73,5.29,2.42,3.14,DCC-AQ52
2021-09-11 17:00:00,1.67,5.48,2.35,2.97,DCC-AQ52
2021-09-11 18:00:00,1.55,5.38,2.21,2.76,DCC-AQ52
2021-09-11 19:00:00,1.99,4.93,2.63,3.25,DCC-AQ52
2021-09-11 20:00:00,2.35,5.04,3.01,3.62,DCC-AQ52
2021-09-11 21:00:00,2.73,5.87,3.48,4.22,DCC-AQ52
2021-09-11 22:00:00,2.5,5.5,3.28,4.12,DCC-AQ52
2021-09-11 23:00:00,2.21,4.64,2.87,3.67,DCC-AQ52
2021-09-12 00:00:00,2.51,5.85,3.25,3.92,DCC-AQ52
2021-09-12 01:00:00,2.88,5.33,3.54,4.25,DCC-AQ52
2021-09-12 02:00:00,3.18,6.13,3.9,4.69,DCC-AQ52
2021-09-12 03:00:00,3.8,7.41,4.58,5.32,DCC-AQ52
2021-09-12 04:00:00,3.52,6.79,4.33,5.23,DCC-AQ52
2021-09-12 05:00:00,3.19,6.7,4.1,5.09,DCC-AQ52
2021-09-12 06:00:00,2.38,6.7,3.56,4.8,DCC-AQ52
2021-09-12 07:00:00,2.27,6.0,3.33,4.41,DCC-AQ52
2021-09-12 08:00:00,1.72,4.95,2.58,3.45,DCC-AQ52
2021-09-12 09:00:00,1.9,5.32,2.84,3.83,DCC-AQ52
2021-09-12 10:00:00,1.52,5.75,2.51,3.59,DCC-AQ52
2021-09-12 11:00:00,1.46,5.46,2.5,3.63,DCC-AQ52
2021-09-12 12:00:00,1.46,5.21,2.51,3.6,DCC-AQ52
2021-09-12 13:00:00,1.59,5.11,2.54,3.53,DCC-AQ52
2021-09-12 14:00:00,1.93,5.46,2.88,3.85,DCC-AQ52
2021-09-12 15:00:00,1.63,5.31,2.62,3.65,DCC-AQ52
2021-09-12 16:00:00,1.66,6.05,2.82,4.14,DCC-AQ52
2021-09-12 17:00:00,1.96,6.24,3.3,4.72,DCC-AQ52
2021-09-12 18:00:00,1.7,5.21,2.83,4.0,DCC-AQ52
2021-09-12 19:00:00,1.63,5.26,2.72,3.84,DCC-AQ52
2021-09-12 20:00:00,1.6,4.3,2.5,3.41,DCC-AQ52
2021-09-12 21:00:00,1.72,4.23,2.54,3.3,DCC-AQ52
2021-09-12 22:00:00,1.75,3.95,2.54,3.23,DCC-AQ52
2021-09-27 22:00:00,1.15,5.41,2.56,3.97,DCC-AQ52
2021-09-27 23:00:00,1.41,6.76,3.08,4.72,DCC-AQ52
2021-09-28 00:00:00,1.31,7.61,3.24,5.08,DCC-AQ52
2021-09-28 01:00:00,1.1,5.6,2.66,4.15,DCC-AQ52
2021-09-28 02:00:00,1.23,6.3,3.1,4.97,DCC-AQ52
2021-09-28 03:00:00,1.46,8.51,3.81,6.17,DCC-AQ52
2021-09-28 04:00:00,1.55,9.2,3.89,6.1,DCC-AQ52
2021-09-28 05:00:00,2.55,12.45,5.58,8.65,DCC-AQ52
2021-09-28 06:00:00,1.65,10.28,4.35,6.97,DCC-AQ52
2021-09-28 07:00:00,2.14,9.13,4.31,6.44,DCC-AQ52
2021-09-28 08:00:00,1.4,8.35,3.22,5.0,DCC-AQ52
2021-09-28 09:00:00,1.18,7.4,2.71,4.05,DCC-AQ52
2021-09-28 10:00:00,0.74,4.22,1.65,2.49,DCC-AQ52
2021-09-28 11:00:00,0.67,3.82,1.5,2.29,DCC-AQ52
2021-09-28 12:00:00,0.81,5.13,1.8,2.63,DCC-AQ52
2021-09-28 13:00:00,0.84,4.41,1.84,2.8,DCC-AQ52
2021-09-28 14:00:00,1.01,7.74,2.27,3.33,DCC-AQ52
2021-09-28 15:00:00,1.23,5.41,2.2,3.02,DCC-AQ52
2021-09-28 16:00:00,0.93,4.82,1.75,2.47,DCC-AQ52
2021-09-28 17:00:00,1.12,4.18,1.89,2.53,DCC-AQ52
2021-09-28 18:00:00,1.26,5.3,2.29,3.29,DCC-AQ52
2021-09-28 19:00:00,1.86,4.53,2.53,3.07,DCC-AQ52
2021-09-28 20:00:00,2.11,4.69,2.93,3.68,DCC-AQ52
2021-09-28 21:00:00,2.36,5.9,3.36,4.22,DCC-AQ52
2021-09-28 22:00:00,2.42,5.54,3.44,4.38,DCC-AQ52
2021-09-28 23:00:00,2.32,4.7,3.29,4.19,DCC-AQ52
2021-09-29 00:00:00,2.36,5.25,3.37,4.28,DCC-AQ52
2021-09-29 01:00:00,2.19,4.92,3.1,3.85,DCC-AQ52
2021-09-29 02:00:00,1.88,4.56,2.84,3.73,DCC-AQ52
2021-09-29 03:00:00,1.55,4.85,2.74,3.93,DCC-AQ52
2021-09-29 04:00:00,1.28,4.66,2.47,3.61,DCC-AQ52
2021-09-29 05:00:00,1.18,4.5,2.32,3.37,DCC-AQ52
2021-09-29 06:00:00,1.33,5.41,2.81,4.25,DCC-AQ52
2021-09-29 07:00:00,1.38,7.4,3.25,5.18,DCC-AQ52
2021-09-29 08:00:00,1.5,8.22,3.47,5.3,DCC-AQ52
2021-09-29 09:00:00,1.66,9.34,3.93,6.18,DCC-AQ52
2021-09-29 10:00:00,1.73,9.64,4.13,6.35,DCC-AQ52
2021-09-29 11:00:00,1.72,11.46,4.46,7.04,DCC-AQ52
2021-09-29 12:00:00,1.82,9.75,4.19,6.48,DCC-AQ52
2021-09-29 13:00:00,1.8,9.53,4.03,6.16,DCC-AQ52
2021-09-29 14:00:00,1.41,7.59,3.28,5.1,DCC-AQ52
2021-09-29 15:00:00,1.25,8.55,3.03,4.68,DCC-AQ52
2021-09-29 16:00:00,1.36,7.66,3.02,4.61,DCC-AQ52
2021-09-29 17:00:00,1.85,8.81,3.57,5.25,DCC-AQ52
2021-09-29 18:00:00,2.86,8.4,4.26,5.46,DCC-AQ52
2021-09-29 19:00:00,2.82,7.96,4.35,5.77,DCC-AQ52
2021-09-29 20:00:00,2.54,7.84,4.31,6.07,DCC-AQ52
2021-09-29 21:00:00,1.91,6.93,3.61,5.17,DCC-AQ52
2021-09-29 22:00:00,1.58,5.94,3.09,4.45,DCC-AQ52
2021-09-29 23:00:00,1.33,5.08,2.71,3.88,DCC-AQ52
2021-09-30 00:00:00,1.22,6.51,2.98,4.72,DCC-AQ52
2021-09-30 01:00:00,1.15,6.94,2.97,4.95,DCC-AQ52
2021-09-30 02:00:00,0.66,2.63,1.37,1.98,DCC-AQ52
2021-09-30 03:00:00,0.4,3.24,1.1,1.88,DCC-AQ52
2021-09-30 04:00:00,0.27,1.23,0.56,0.83,DCC-AQ52
2021-09-30 05:00:00,0.34,1.28,0.57,0.83,DCC-AQ52
2021-09-30 06:00:00,0.5,1.58,0.8,1.1,DCC-AQ52
2021-09-30 07:00:00,0.48,1.94,0.82,1.11,DCC-AQ52
2021-09-30 08:00:00,0.62,2.31,1.16,1.77,DCC-AQ52
2021-09-30 09:00:00,0.58,2.86,1.2,1.84,DCC-AQ52
2021-09-30 10:00:00,1.07,5.3,2.25,3.41,DCC-AQ52
2021-09-30 11:00:00,1.46,6.58,3.07,4.48,DCC-AQ52
2021-09-30 12:00:00,2.89,12.05,6.19,9.13,DCC-AQ52
2021-09-30 13:00:00,2.91,12.29,5.93,8.47,DCC-AQ52
2021-09-30 14:00:00,3.69,16.87,8.09,12.01,DCC-AQ52
2021-09-30 15:00:00,4.04,16.71,8.33,12.08,DCC-AQ52
2021-09-30 16:00:00,4.95,17.35,9.37,13.06,DCC-AQ52
2021-09-30 17:00:00,4.3,13.91,7.71,10.51,DCC-AQ52
2021-09-30 18:00:00,3.43,11.99,6.43,9.02,DCC-AQ52
2021-09-30 19:00:00,2.82,8.47,4.97,6.7,DCC-AQ52
2021-09-30 20:00:00,2.72,8.01,4.78,6.42,DCC-AQ52
2021-09-30 21:00:00,2.54,6.86,4.33,5.54,DCC-AQ52
2021-09-30 22:00:00,2.45,6.72,4.33,5.78,DCC-AQ52
2021-09-30 23:00:00,3.93,10.87,6.91,9.27,DCC-AQ52
2021-10-01 00:00:00,3.58,11.82,7.01,9.82,DCC-AQ52
2021-10-01 01:00:00,3.55,10.98,6.83,9.48,DCC-AQ52
2021-10-01 02:00:00,2.93,9.36,5.76,8.11,DCC-AQ52
2021-10-01 03:00:00,2.95,9.62,5.82,8.43,DCC-AQ52
2021-10-01 04:00:00,1.86,6.65,3.75,5.25,DCC-AQ52
2021-10-01 05:00:00,1.01,4.27,2.26,3.33,DCC-AQ52
2021-10-01 06:00:00,0.99,5.39,2.46,3.92,DCC-AQ52
2021-10-01 07:00:00,1.26,8.08,3.26,5.28,DCC-AQ52
2021-10-01 08:00:00,1.57,10.65,4.15,6.7,DCC-AQ52
2021-10-01 09:00:00,1.8,10.19,4.42,6.9,DCC-AQ52
2021-10-01 10:00:00,1.65,10.32,4.2,6.53,DCC-AQ52
2021-10-01 11:00:00,1.85,11.08,4.65,7.3,DCC-AQ52
2021-10-01 12:00:00,1.74,11.49,4.38,6.76,DCC-AQ52
2021-10-01 13:00:00,1.85,10.59,4.52,6.95,DCC-AQ52
2021-10-01 14:00:00,1.36,7.52,3.13,4.74,DCC-AQ52
2021-10-01 15:00:00,2.06,11.39,4.88,7.44,DCC-AQ52
2021-10-01 16:00:00,1.88,7.89,4.13,6.16,DCC-AQ52
2021-10-01 17:00:00,2.47,10.36,4.9,7.02,DCC-AQ52
2021-10-01 18:00:00,2.92,10.71,5.13,7.04,DCC-AQ52
2021-10-01 19:00:00,3.36,8.21,5.08,6.52,DCC-AQ52
2021-10-01 20:00:00,4.21,9.95,6.29,8.13,DCC-AQ52
2021-10-01 21:00:00,2.81,9.99,5.1,7.3,DCC-AQ52
2021-10-01 22:00:00,1.98,7.66,3.87,5.59,DCC-AQ52
2021-10-01 23:00:00,1.94,8.08,3.88,5.68,DCC-AQ52
2021-10-02 00:00:00,1.32,6.08,2.96,4.6,DCC-AQ52
2021-10-02 01:00:00,1.67,7.75,3.51,5.29,DCC-AQ52
2021-10-02 02:00:00,1.13,5.57,2.78,4.46,DCC-AQ52
2021-10-02 03:00:00,1.05,5.8,2.7,4.44,DCC-AQ52
2021-10-02 04:00:00,0.9,4.56,2.15,3.39,DCC-AQ52
2021-10-02 05:00:00,1.11,7.35,3.03,5.03,DCC-AQ52
2021-10-02 06:00:00,1.21,7.58,3.3,5.38,DCC-AQ52
2021-10-02 07:00:00,1.15,5.05,2.72,4.19,DCC-AQ52
2021-10-02 08:00:00,0.87,3.41,1.83,2.63,DCC-AQ52
2021-10-02 09:00:00,1.16,5.23,2.43,3.54,DCC-AQ52
2021-10-02 10:00:00,1.39,6.3,3.12,4.73,DCC-AQ52
2021-10-02 11:00:00,1.32,5.4,2.86,4.34,DCC-AQ52
